Strompreis [Euro/kWh],Netzlast [kW]
0.3129105,0.6046704
0.2924068,0.684194588
0.2479841,0.260782021
0.2187815,0.153316902
0.2128315,0.125375972
0.2127601,0.13898822
0.2125102,0.250035509
0.2126887,0.189138609
0.2143309,1.121935838
0.2269568,0.641924975
0.2955008,0.37182931
0.3369009,0.296603727
0.3638306,0.669865906
0.3784319,0.438457684
0.3476109,0.552370709
0.3318791,0.466398614
0.3244416,0.432009777
0.2961553,0.191287911
0.286195,0.275827138
0.2921212,0.240721866
0.2925734,0.272244967
0.2893723,0.260782021
0.273938,0.270812099
0.2741403,0.369680008
0.2370837,0.6046704
0.2209116,0.684194588
0.2137597,0.260782021
0.2127839,0.153316902
0.2127839,0.125375972
0.2127601,0.13898822
0.210987,0.250035509
0.2114868,0.189138609
0.2127839,1.121935838
0.2138668,0.641924975
0.2564093,0.37182931
0.2961077,0.296603727
0.3166233,0.669865906
0.3316649,0.438457684
0.334628,0.552370709
0.3343543,0.466398614
0.3234658,0.432009777
0.3256911,0.191287911
0.3131247,0.583889143
0.30583,0.187421206
0.3056158,0.211449566
0.3027836,0.212250511
0.3089597,0.165795682
0.35819,0.219459019
0.3809309,0.202639167
0.3821923,0.704831887
0.3503122,0.790533037
0.3401258,0.20904673
0.3218712,0.347610271
0.3048661,0.904267273
0.2959649,0.429306695
0.2602887,0.422098187
0.2539698,1.100498878
0.2575636,0.535832423
0.2868019,0.408482116
0.3056515,0.142568268
0.3347232,0.436515203
0.411264,0.63915437
0.3664129,0.504595555
0.3407208,0.494984211
0.3173611,0.241084543
0.309876,0.18501837
0.3079006,0.275827138
0.3104472,0.240721866
0.3091144,0.272244967
0.310352,0.260782021
0.310352,0.270812099
0.3276189,0.369680008
0.332605,0.6046704
0.3332952,0.684194588
0.3169089,0.260782021
0.3116848,0.153316902
0.3015103,0.125375972
0.2993207,0.13898822
0.2950843,0.250035509
0.2852906,0.189138609
0.2874326,1.121935838
0.3011057,0.641924975
0.3031049,0.37182931
0.313684,0.296603727
0.3361036,0.669865906
0.3496339,0.438457684
0.3436363,0.552370709
0.3425534,0.466398614
0.3151239,0.432009777
0.29393,0.191287911
0.2904909,0.275827138
0.2879681,0.240721866
0.2908241,0.272244967
0.2974405,0.260782021
0.3066868,0.270812099
0.3320814,0.369680008
0.3514308,0.6046704
0.3496339,0.684194588
0.320586,0.260782021
0.3039736,0.153316902
0.2997729,0.125375972
0.2981783,0.13898822
0.2974405,0.250035509
0.2997967,0.189138609
0.2984401,1.121935838
0.3008558,0.641924975
0.3162782,0.37182931
0.3313079,0.296603727
0.354144,0.669865906
0.407813,0.438457684
0.3506811,0.552370709
0.3262147,0.466398614
0.3033429,0.432009777
0.2892295,0.191287911
0.2745925,0.275827138
0.2442713,0.240721866
0.2342158,0.272244967
0.2247791,0.260782021
0.2250052,0.270812099
0.2561356,0.369680008
0.2603839,0.6046704
0.2527203,0.684194588
0.2397374,0.260782021
0.2150449,0.153316902
0.2127839,0.125375972
0.2127363,0.13898822
0.2067982,0.250035509
0.1900668,0.189138609
0.1913282,1.121935838
0.2024309,0.641924975
0.2127482,0.37182931
0.2208402,0.296603727
0.2721054,0.669865906
0.3162068,0.438457684
0.3499909,0.552370709
0.3162068,0.466398614
0.2889558,0.432009777
0.2501618,0.191287911
0.2367386,0.275827138
0.237286,0.240721866
0.236334,0.272244967
0.2234701,0.260782021
0.2246958,0.270812099
0.25823,0.369680008
0.2672264,0.6046704
0.2597056,0.684194588
0.2348703,0.260782021
0.2162944,0.153316902
0.2132718,0.125375972
0.2127244,0.13898822
0.2120223,0.250035509
0.2118557,0.189138609
0.2127482,1.121935838
0.2150806,0.641924975
0.2327878,0.37182931
0.2893604,0.296603727
0.319991,0.669865906
0.3821923,0.438457684
0.3679361,0.552370709
0.3344257,0.466398614
0.3138744,0.432009777
0.3188129,0.191287911
0.2969288,0.275827138
0.2883727,0.240721866
0.2680713,0.272244967
0.2587417,0.260782021
0.231455,0.270812099
0.2196026,0.369680008
0.2191742,0.6046704
0.216818,0.684194588
0.2127839,0.260782021
0.2009791,0.153316902
0.1784286,0.125375972
0.1738828,0.13898822
0.1603049,0.250035509
0.1555806,0.189138609
0.1713243,1.121935838
0.1965047,0.641924975
0.2127125,0.37182931
0.2150211,0.296603727
0.2130457,0.669865906
0.220745,0.438457684
0.2239699,0.552370709
0.2342039,0.466398614
0.2294677,0.432009777
0.2127482,0.191287911
0.2126649,0.275827138
0.2118319,0.240721866
0.2122127,0.272244967
0.2127125,0.260782021
0.212772,0.270812099
0.212772,0.369680008
0.212772,0.6046704
0.2120699,0.684194588
0.2050608,0.260782021
0.2009077,0.153316902
0.1984563,0.125375972
0.1967308,0.13898822
0.1861636,0.250035509
0.1878177,0.189138609
0.1982659,1.121935838
0.2054535,0.641924975
0.2126887,0.37182931
0.288932,0.296603727
0.3202052,0.669865906
0.3622955,0.438457684
0.3712562,0.552370709
0.3498719,0.466398614
0.3283686,0.432009777
0.3099117,0.191287911
0.3039974,0.583889143
0.3009391,0.187421206
0.3052707,0.211449566
0.3035571,0.212250511
0.3085075,0.165795682
0.3462781,0.219459019
0.3615339,0.202639167
0.3325455,0.704831887
0.3051398,0.790533037
0.2769606,0.20904673
0.2585156,0.347610271
0.250614,0.904267273
0.2478294,0.429306695
0.2479603,0.422098187
0.2565164,1.100498878
0.2889439,0.535832423
0.3082219,0.408482116
0.3349136,0.142568268
0.375207,0.436515203
0.5190304,0.63915437
0.419475,0.504595555
0.3480274,0.494984211
0.3222877,0.241084543
0.3383527,0.18501837
0.3269763,0.275827138
0.3235491,0.240721866
0.3212405,0.272244967
0.3170993,0.260782021
0.3280116,0.270812099
0.3453261,0.369680008
0.3362583,0.6046704
0.3246439,0.684194588
0.2928233,0.260782021
0.2682736,0.153316902
0.2528988,0.125375972
0.2389044,0.13898822
0.2187815,0.250035509
0.2160088,0.189138609
0.2259691,1.121935838
0.2767226,0.641924975
0.309995,0.37182931
0.3309152,0.296603727
0.3930689,0.669865906
0.3884755,0.438457684
0.3414467,0.552370709
0.3152072,0.466398614
0.294763,0.432009777
0.2782339,0.191287911
0.2781149,0.275827138
0.2769487,0.240721866
0.2782101,0.272244967
0.2840887,0.260782021
0.2914905,0.270812099
0.3132913,0.369680008
0.3394713,0.6046704
0.3341758,0.684194588
0.3138506,0.260782021
0.2901339,0.153316902
0.2791502,0.125375972
0.2688686,0.13898822
0.2658341,0.250035509
0.2782339,0.189138609
0.2823156,1.121935838
0.2930851,0.641924975
0.3081505,0.37182931
0.3088526,0.296603727
0.3314507,0.669865906
0.3896298,0.438457684
0.4080391,0.552370709
0.3484082,0.466398614
0.3233587,0.432009777
0.3270477,0.191287911
0.3079244,0.275827138
0.3044853,0.240721866
0.3075079,0.272244967
0.3083528,0.260782021
0.3103401,0.270812099
0.3409588,0.369680008
0.3555839,0.6046704
0.3395546,0.684194588
0.3188248,0.260782021
0.308805,0.153316902
0.2920379,0.125375972
0.2811375,0.13898822
0.2695469,0.250035509
0.2657151,0.189138609
0.2724029,1.121935838
0.2853501,0.641924975
0.3102568,0.37182931
0.3217641,0.296603727
0.3555839,0.669865906
0.4321366,0.438457684
0.4112045,0.552370709
0.357476,0.466398614
0.3295467,0.432009777
0.3346637,0.191287911
0.3166828,0.275827138
0.3113992,0.240721866
0.3115896,0.272244967
0.3106138,0.260782021
0.3130414,0.270812099
0.3412325,0.369680008
0.3435887,0.6046704
0.3432079,0.684194588
0.3346399,0.260782021
0.3268692,0.153316902
0.3196816,0.125375972
0.3118514,0.13898822
0.3063179,0.250035509
0.3056515,0.189138609
0.30583,1.121935838
0.3147788,0.641924975
0.3145765,0.37182931
0.3225733,0.296603727
0.334628,0.669865906
0.323799,0.438457684
0.3253698,0.552370709
0.3147193,0.466398614
0.3069248,0.432009777
0.2730574,0.191287911
0.2729027,0.275827138
0.2567187,0.240721866
0.2576112,0.272244967
0.2517207,0.260782021
0.2497334,0.270812099
0.2492693,0.369680008
0.2458897,0.6046704
0.2444379,0.684194588
0.2377382,0.260782021
0.2189243,0.153316902
0.2128315,0.125375972
0.212772,0.13898822
0.2068339,0.250035509
0.1950529,0.189138609
0.1991346,1.121935838
0.2086427,0.641924975
0.212772,0.37182931
0.2470202,0.296603727
0.2726766,0.669865906
0.3025694,0.438457684
0.3035333,0.552370709
0.3066035,0.466398614
0.2877539,0.432009777
0.3186344,0.191287911
0.28798,0.275827138
0.2787694,0.240721866
0.2655009,0.272244967
0.2579206,0.260782021
0.2565878,0.270812099
0.2508163,0.369680008
0.2297771,0.6046704
0.213129,0.684194588
0.208845,0.260782021
0.1876392,0.153316902
0.1650887,0.125375972
0.1420146,0.13898822
0.1247715,0.250035509
0.1247715,0.189138609
0.1511181,1.121935838
0.1889482,0.641924975
0.2127244,0.37182931
0.2681665,0.296603727
0.3221806,0.669865906
0.3505859,0.438457684
0.3421131,0.552370709
0.3387335,0.466398614
0.3163853,0.432009777
0.3072104,0.191287911
0.2916095,0.583889143
0.2820062,0.187421206
0.2877896,0.211449566
0.2934897,0.212250511
0.3080672,0.165795682
0.3555839,0.219459019
0.3842629,0.202639167
0.3196102,0.704831887
0.283339,0.790533037
0.2550527,0.20904673
0.226219,0.347610271
0.2128672,0.904267273
0.212772,0.429306695
0.2127006,0.422098187
0.2169965,1.100498878
0.265489,0.535832423
0.3103639,0.408482116
0.3488604,0.142568268
0.45577,0.436515203
0.4804863,0.63915437
0.3836203,0.504595555
0.3228351,0.494984211
0.3081029,0.241084543
0.303926,0.18501837
0.2886702,0.275827138
0.275247,0.240721866
0.2565997,0.272244967
0.2581943,0.260782021
0.2726647,0.270812099
0.3084004,0.369680008
0.3210144,0.6046704
0.3131128,0.684194588
0.2874802,0.260782021
0.238357,0.153316902
0.2128553,0.125375972
0.2032282,0.13898822
0.1996582,0.250035509
0.1991227,0.189138609
0.1995273,1.121935838
0.2100469,0.641924975
0.2391067,0.37182931
0.2877777,0.296603727
0.310352,0.669865906
0.3574879,0.438457684
0.3487771,0.552370709
0.3386978,0.466398614
0.3131128,0.432009777
0.3167899,0.191287911
0.2996301,0.275827138
0.2994397,0.240721866
0.2967146,0.272244967
0.2973334,0.260782021
0.3049375,0.270812099
0.3199434,0.369680008
0.3314983,0.6046704
0.3385669,0.684194588
0.3045805,0.260782021
0.28203,0.153316902
0.2624664,0.125375972
0.251566,0.13898822
0.2387854,0.250035509
0.2256359,0.189138609
0.2288132,1.121935838
0.2590511,0.641924975
0.2861831,0.37182931
0.3114706,0.296603727
0.339983,0.669865906
0.4364444,0.438457684
0.3835132,0.552370709
0.3495268,0.466398614
0.3232278,0.432009777
0.3198482,0.191287911
0.308329,0.275827138
0.3068534,0.240721866
0.3062465,0.272244967
0.3071152,0.260782021
0.3223829,0.270812099
0.3566311,0.369680008
0.3404352,0.6046704
0.3279045,0.684194588
0.3070557,0.260782021
0.2887535,0.153316902
0.2688686,0.125375972
0.2544458,0.13898822
0.2531963,0.250035509
0.2568258,0.189138609
0.2708321,1.121935838
0.2931803,0.641924975
0.3145051,0.37182931
0.3222639,0.296603727
0.3676981,0.669865906
0.4836279,0.438457684
0.4322913,0.552370709
0.3550365,0.466398614
0.3340687,0.432009777
0.3200148,0.191287911
0.3085194,0.275827138
0.3078768,0.240721866
0.307139,0.272244967
0.3120061,0.260782021
0.3215261,0.270812099
0.3503479,0.369680008
0.3445407,0.6046704
0.3298799,0.684194588
0.3096856,0.260782021
0.2960839,0.153316902
0.2826964,0.125375972
0.2655485,0.13898822
0.2562189,0.250035509
0.2558619,0.189138609
0.2634065,1.121935838
0.288694,0.641924975
0.3048185,0.37182931
0.3217998,0.296603727
0.3567977,0.669865906
0.4394313,0.438457684
0.3555839,0.552370709
0.3399473,0.466398614
0.3217284,0.432009777
0.3255126,0.191287911
0.3191818,0.275827138
0.3178014,0.240721866
0.3197411,0.272244967
0.3249295,0.260782021
0.3244059,0.270812099
0.321657,0.369680008
0.315112,0.6046704
0.2939419,0.684194588
0.2720459,0.260782021
0.2189124,0.153316902
0.2127839,0.125375972
0.2072504,0.13898822
0.2076788,0.250035509
0.2093567,0.189138609
0.209559,1.121935838
0.2156637,0.641924975
0.275009,0.37182931
0.3139339,0.296603727
0.3431603,0.669865906
0.3731364,0.438457684
0.3422678,0.552370709
0.3128629,0.466398614
0.3014508,0.432009777
0.2885036,0.191287911
0.2797809,0.275827138
0.2784719,0.240721866
0.2846361,0.272244967
0.2944298,0.260782021
0.3023195,0.270812099
0.3096142,0.369680008
0.2845528,0.6046704
0.2707131,0.684194588
0.2253622,0.260782021
0.2128672,0.153316902
0.2127958,0.125375972
0.2127958,0.13898822
0.2126887,0.250035509
0.212534,0.189138609
0.2128315,1.121935838
0.2129148,0.641924975
0.2839578,0.37182931
0.3249652,0.296603727
0.3416252,0.669865906
0.3647231,0.438457684
0.3652467,0.552370709
0.3458854,0.466398614
0.3242869,0.432009777
0.3580829,0.191287911
0.3277736,0.583889143
0.3161711,0.187421206
0.3162306,0.211449566
0.3152905,0.212250511
0.3106733,0.165795682
0.3549651,0.219459019
0.3694831,0.202639167
0.3627834,0.704831887
0.3250485,0.790533037
0.3022005,0.20904673
0.2995111,0.347610271
0.2915857,0.904267273
0.2642514,0.429306695
0.2358818,0.422098187
0.2370361,1.100498878
0.2704513,0.535832423
0.288575,0.408482116
0.3093524,0.142568268
0.3306415,0.436515203
0.4344095,0.63915437
0.4175115,0.504595555
0.3449215,0.494984211
0.3294039,0.241084543
0.312018,0.18501837
0.3029859,0.275827138
0.3040569,0.240721866
0.2966789,0.272244967
0.3006416,0.260782021
0.3039498,0.270812099
0.3397926,0.369680008
0.3561908,0.6046704
0.3498838,0.684194588
0.316659,0.260782021
0.2947392,0.153316902
0.2858142,0.125375972
0.2644537,0.13898822
0.258349,0.250035509
0.2556358,0.189138609
0.2627163,1.121935838
0.2899673,0.641924975
0.3074246,0.37182931
0.3078887,0.296603727
0.3270596,0.669865906
0.3538227,0.438457684
0.3341758,0.552370709
0.3308676,0.466398614
0.3217641,0.432009777
0.3122084,0.191287911
0.3059966,0.275827138
0.2991303,0.240721866
0.3018554,0.272244967
0.302022,0.260782021
0.3029502,0.270812099
0.3354372,0.369680008
0.3661749,0.6046704
0.33082,0.684194588
0.2995468,0.260782021
0.2781149,0.153316902
0.238,0.125375972
0.2146641,0.13898822
0.2126054,0.250035509
0.2103325,0.189138609
0.2104515,1.121935838
0.2154138,0.641924975
0.2595152,0.37182931
0.2952985,0.296603727
0.3269049,0.669865906
0.3436006,0.438457684
0.3577497,0.552370709
0.3431841,0.466398614
0.3258696,0.432009777
0.3229184,0.191287911
0.3165519,0.275827138
0.3138149,0.240721866
0.3078887,0.272244967
0.3036999,0.260782021
0.3228946,0.270812099
0.3391143,0.369680008
0.3518473,0.6046704
0.3210501,0.684194588
0.2984401,0.260782021
0.2783291,0.153316902
0.2567544,0.125375972
0.2417128,0.13898822
0.2334423,0.250035509
0.2285752,0.189138609
0.2439619,1.121935838
0.2768059,0.641924975
0.3079839,0.37182931
0.3282139,0.296603727
0.3638306,0.669865906
0.3980907,0.438457684
0.3693998,0.552370709
0.3317839,0.466398614
0.3138744,0.432009777
0.3119347,0.191287911
0.3007249,0.275827138
0.3069129,0.240721866
0.3098998,0.272244967
0.3093762,0.260782021
0.3118038,0.270812099
0.3312127,0.369680008
0.3514903,0.6046704
0.3366629,0.684194588
0.3280116,0.260782021
0.3205146,0.153316902
0.3095904,0.125375972
0.2960839,0.13898822
0.2878967,0.250035509
0.28441,0.189138609
0.2938705,1.121935838
0.2994635,0.641924975
0.3181227,0.37182931
0.3250485,0.296603727
0.341054,0.669865906
0.3832514,0.438457684
0.3781939,0.552370709
0.339388,0.466398614
0.3292968,0.432009777
0.3364963,0.191287911
0.3358418,0.275827138
0.328678,0.240721866
0.3261314,0.272244967
0.3228113,0.260782021
0.3204908,0.270812099
0.3167899,0.369680008
0.3112564,0.6046704
0.313565,0.684194588
0.2933112,0.260782021
0.2851121,0.153316902
0.2602649,0.125375972
0.2461039,0.13898822
0.2339659,0.250035509
0.2341087,0.189138609
0.2544577,1.121935838
0.2933707,0.641924975
0.3255126,0.37182931
0.3376982,0.296603727
0.351645,0.669865906
0.3592729,0.438457684
0.3577497,0.552370709
0.3414229,0.466398614
0.3293325,0.432009777
0.343672,0.191287911
0.3259648,0.275827138
0.3177538,0.240721866
0.3098046,0.272244967
0.3062465,0.260782021
0.3071033,0.270812099
0.3026646,0.369680008
0.2991898,0.6046704
0.243117,0.684194588
0.2186387,0.260782021
0.2127839,0.153316902
0.2098922,0.125375972
0.1929942,0.13898822
0.165291,0.250035509
0.1548428,0.189138609
0.1728832,1.121935838
0.1963976,0.641924975
0.2104158,0.37182931
0.2614192,0.296603727
0.3228351,0.669865906
0.3458854,0.438457684
0.3504193,0.552370709
0.3376744,0.466398614
0.3132913,0.432009777
0.307496,0.191287911
0.3032596,0.583889143
0.2987614,0.187421206
0.303569,0.211449566
0.3079839,0.212250511
0.3333309,0.165795682
0.3734339,0.219459019
0.3575593,0.202639167
0.3299513,0.704831887
0.2885393,0.790533037
0.2253741,0.20904673
0.2125935,0.347610271
0.2125578,0.904267273
0.2107609,0.429306695
0.2116177,0.422098187
0.2127006,1.100498878
0.2291345,0.535832423
0.2895151,0.408482116
0.3281068,0.142568268
0.3594395,0.436515203
0.4246872,0.63915437
0.3707207,0.504595555
0.3410659,0.494984211
0.3201219,0.241084543
0.3056158,0.18501837
0.3029502,0.275827138
0.3071152,0.240721866
0.3124226,0.272244967
0.318206,0.260782021
0.3339854,0.270812099
0.3503955,0.369680008
0.3478251,0.6046704
0.3313674,0.684194588
0.2934421,0.260782021
0.2574327,0.153316902
0.2221135,0.125375972
0.214081,0.13898822
0.2127363,0.250035509
0.2127125,0.189138609
0.2285514,1.121935838
0.2611931,0.641924975
0.3057229,0.37182931
0.3358299,0.296603727
0.3668175,0.669865906
0.4235686,0.438457684
0.3885112,0.552370709
0.3496101,0.466398614
0.3306415,0.432009777
0.3304154,0.191287911
0.316659,0.275827138
0.31416,0.240721866
0.3114349,0.272244967
0.3205979,0.260782021
0.334628,0.270812099
0.3466708,0.369680008
0.3438505,0.6046704
0.3261433,0.684194588
0.3068177,0.260782021
0.279293,0.153316902
0.2526013,0.125375972
0.2386664,0.13898822
0.2263023,0.250035509
0.2336446,0.189138609
0.2505545,1.121935838
0.267631,0.641924975
0.3030454,0.37182931
0.3307843,0.296603727
0.350098,0.669865906
0.3748024,0.438457684
0.35105,0.552370709
0.3371508,0.466398614
0.327607,0.432009777
0.3275594,0.191287911
0.3227399,0.275827138
0.3161354,0.240721866
0.3128748,0.272244967
0.3235491,0.260782021
0.3469088,0.270812099
0.372708,0.369680008
0.3431127,0.6046704
0.3388644,0.684194588
0.3200029,0.260782021
0.3043544,0.153316902
0.2932755,0.125375972
0.2889796,0.13898822
0.2846361,0.250035509
0.287028,0.189138609
0.2975357,1.121935838
0.304878,0.641924975
0.3260243,0.37182931
0.3351516,0.296603727
0.3466589,0.669865906
0.3770872,0.438457684
0.3603796,0.552370709
0.3471825,0.466398614
0.3385669,0.432009777
0.3245606,0.191287911
0.3188962,0.275827138
0.3176348,0.240721866
0.3115182,0.272244967
0.3162544,0.260782021
0.3277498,0.270812099
0.3445764,0.369680008
0.3572261,0.6046704
0.34748,0.684194588
0.3370437,0.260782021
0.3218831,0.153316902
0.305235,0.125375972
0.3003441,0.13898822
0.2864925,0.250035509
0.2763775,0.189138609
0.2729741,1.121935838
0.2906337,0.641924975
0.305235,0.37182931
0.3344257,0.296603727
0.365687,0.669865906
0.38675,0.438457684
0.3575593,0.552370709
0.3489437,0.466398614
0.3306058,0.432009777
0.3349374,0.191287911
0.3307605,0.275827138
0.3238109,0.240721866
0.3188129,0.272244967
0.3154928,0.260782021
0.3256911,0.270812099
0.3362345,0.369680008
0.3264408,0.6046704
0.3133389,0.684194588
0.2913953,0.260782021
0.2513875,0.153316902
0.2370123,0.125375972
0.2302293,0.13898822
0.2204118,0.250035509
0.2176629,0.189138609
0.2275161,1.121935838
0.2513875,0.641924975
0.3003798,0.37182931
0.3360084,0.296603727
0.3437077,0.669865906
0.3611055,0.438457684
0.3753855,0.552370709
0.3546319,0.466398614
0.3333309,0.432009777
0.3439338,0.191287911
0.3333785,0.275827138
0.3280949,0.240721866
0.3230731,0.272244967
0.3201338,0.260782021
0.3115539,0.270812099
0.3052469,0.369680008
0.2998919,0.6046704
0.2888606,0.684194588
0.2462348,0.260782021
0.2223634,0.153316902
0.2152234,0.125375972
0.2128553,0.13898822
0.2127363,0.250035509
0.2102135,0.189138609
0.212772,1.121935838
0.2139739,0.641924975
0.2395113,0.37182931
0.2998562,0.296603727
0.3385193,0.669865906
0.3554887,0.438457684
0.361522,0.552370709
0.3471825,0.466398614
0.3375316,0.432009777
0.3354491,0.191287911
0.3143147,0.583889143
0.3107209,0.187421206
0.3143504,0.211449566
0.312256,0.212250511
0.3284995,0.165795682
0.3543701,0.219459019
0.3755164,0.202639167
0.3484082,0.704831887
0.3351516,0.790533037
0.3014389,0.20904673
0.2893009,0.347610271
0.2807567,0.904267273
0.2628234,0.429306695
0.2560404,0.422098187
0.2739856,1.100498878
0.2962029,0.535832423
0.3144099,0.408482116
0.3424582,0.142568268
0.3945683,0.436515203
0.5102958,0.63915437
0.4161906,0.504595555
0.3559409,0.494984211
0.3352587,0.241084543
0.335461,0.18501837
0.3265122,0.275827138
0.3189795,0.240721866
0.3142195,0.272244967
0.3148383,0.260782021
0.3267502,0.270812099
0.3601773,0.369680008
0.3627715,0.6046704
0.314279,0.684194588
0.3014508,0.260782021
0.2556715,0.153316902
0.2382856,0.125375972
0.2316573,0.13898822
0.2162944,0.250035509
0.218484,0.189138609
0.2359175,1.121935838
0.2600388,0.641924975
0.31059,0.37182931
0.339269,0.296603727
0.4205341,0.669865906
0.4874954,0.438457684
0.4156194,0.552370709
0.3538465,0.466398614
0.3318196,0.432009777
0.321538,0.191287911
0.3118395,0.275827138
0.307139,0.240721866
0.3118395,0.272244967
0.3156356,0.260782021
0.3369723,0.270812099
0.3628072,0.369680008
0.3650801,0.6046704
0.3425653,0.684194588
0.3185868,0.260782021
0.3003203,0.153316902
0.287147,0.125375972
0.2629305,0.13898822
0.2544934,0.250035509
0.2737,0.189138609
0.2952271,1.121935838
0.3148145,0.641924975
0.3379719,0.37182931
0.3394118,0.296603727
0.3552864,0.669865906
0.3904271,0.438457684
0.3725414,0.552370709
0.3469445,0.466398614
0.3350921,0.432009777
0.3275356,0.191287911
0.3175753,0.275827138
0.3167423,0.240721866
0.3175753,0.272244967
0.3178252,0.260782021
0.3271548,0.270812099
0.3447906,0.369680008
0.3614506,0.6046704
0.3489318,0.684194588
0.3399235,0.260782021
0.3152429,0.153316902
0.2979879,0.125375972
0.280721,0.13898822
0.260967,0.250035509
0.2510781,0.189138609
0.2606695,1.121935838
0.2815778,0.641924975
0.3086027,0.37182931
0.3340687,0.296603727
0.377587,0.669865906
0.4475828,0.438457684
0.3734339,0.552370709
0.3341639,0.466398614
0.3241203,0.432009777
0.3361988,0.191287911
0.3126487,0.275827138
0.2929185,0.240721866
0.2893009,0.272244967
0.2762228,0.260782021
0.2893723,0.270812099
0.3079839,0.369680008
0.3179918,0.6046704
0.2834699,0.684194588
0.2500428,0.260782021
0.2234701,0.153316902
0.2134979,0.125375972
0.2127482,0.13898822
0.2125935,0.250035509
0.2118319,0.189138609
0.212653,1.121935838
0.212772,0.641924975
0.2158184,0.37182931
0.2625021,0.296603727
0.3092215,0.669865906
0.3614982,0.438457684
0.3532634,0.552370709
0.3478013,0.466398614
0.3237276,0.432009777
0.314041,0.191287911
0.3224186,0.275827138
0.3166471,0.240721866
0.3135412,0.272244967
0.3114706,0.260782021
0.3145527,0.270812099
0.3183131,0.369680008
0.3032358,0.6046704
0.2506973,0.684194588
0.2130219,0.260782021
0.2092139,0.153316902
0.1982659,0.125375972
0.1860208,0.13898822
0.1642676,0.250035509
0.1650768,0.189138609
0.1774766,1.121935838
0.2030259,0.641924975
0.2128672,0.37182931
0.2709035,0.296603727
0.3395784,0.669865906
0.3620456,0.438457684
0.3710539,0.552370709
0.3530254,0.466398614
0.3396855,0.432009777
0.3397688,0.191287911
0.3367462,0.275827138
0.3317363,0.240721866
0.3260005,0.272244967
0.327607,0.260782021
0.3495982,0.270812099
0.3394475,0.369680008
0.2972977,0.6046704
0.2458659,0.684194588
0.2127839,0.260782021
0.206822,0.153316902
0.1949458,0.125375972
0.1746563,0.13898822
0.1414315,0.250035509
0.1531768,0.189138609
0.1753941,1.121935838
0.2068696,0.641924975
0.2145213,0.37182931
0.3176705,0.296603727
0.3660559,0.669865906
0.3760281,0.438457684
0.3629024,0.552370709
0.343672,0.466398614
0.3285471,0.432009777
0.3377101,0.191287911
0.3253817,0.583889143
0.3142909,0.187421206
0.3158379,0.211449566
0.3185154,0.212250511
0.3490865,0.165795682
0.3958297,0.219459019
0.3958297,0.202639167
0.3499314,0.704831887
0.2959649,0.790533037
0.2605267,0.20904673
0.2318715,0.347610271
0.2247553,0.904267273
0.2210901,0.429306695
0.2292059,0.422098187
0.2459492,1.100498878
0.2706774,0.535832423
0.319039,0.408482116
0.3588921,0.142568268
0.4579477,0.436515203
0.4803435,0.63915437
0.3655085,0.504595555
0.3399711,0.494984211
0.3318434,0.241084543
0.3313555,0.18501837
0.3173968,0.275827138
0.3158379,0.240721866
0.313684,0.272244967
0.3136483,0.260782021
0.3334142,0.270812099
0.3623193,0.369680008
0.3718988,0.6046704
0.353073,0.684194588
0.3172778,0.260782021
0.2921212,0.153316902
0.2793525,0.125375972
0.2639658,0.13898822
0.2608242,0.250035509
0.2698563,0.189138609
0.2891224,1.121935838
0.3151239,0.641924975
0.3377339,0.37182931
0.3568215,0.296603727
0.4540207,0.669865906
0.4571504,0.438457684
0.3661749,0.552370709
0.3454451,0.466398614
0.337722,0.432009777
0.3171826,0.191287911
0.320824,0.275827138
0.3171826,0.240721866
0.3239299,0.272244967
0.3241679,0.260782021
0.3402329,0.270812099
0.3671745,0.369680008
0.3753617,0.6046704
0.3567263,0.684194588
0.342244,0.260782021
0.3116491,0.153316902
0.3046995,0.125375972
0.2994754,0.13898822
0.3024861,0.250035509
0.3016888,0.189138609
0.3100545,1.121935838
0.3250723,0.641924975
0.338436,0.37182931
0.3454451,0.296603727
0.4048618,0.669865906
0.4732987,0.438457684
0.3897369,0.552370709
0.3560956,0.466398614
0.3436244,0.432009777
0.3440766,0.191287911
0.3432793,0.275827138
0.3380909,0.240721866
0.3255245,0.272244967
0.3270477,0.260782021
0.3423868,0.270812099
0.3552864,0.369680008
0.3564288,0.6046704
0.3495982,0.684194588
0.3212167,0.260782021
0.2831129,0.153316902
0.2365125,0.125375972
0.2245173,0.13898822
0.2127958,0.250035509
0.2127363,0.189138609
0.2178414,1.121935838
0.2525418,0.641924975
0.3047233,0.37182931
0.3555006,0.296603727
0.3823708,0.669865906
0.4035409,0.438457684
0.3803835,0.552370709
0.3542392,0.466398614
0.3257625,0.432009777
0.3424582,0.191287911
0.3160521,0.275827138
0.3146241,0.240721866
0.3149216,0.272244967
0.3172183,0.260782021
0.3223234,0.270812099
0.3656037,0.369680008
0.3733268,0.6046704
0.3613316,0.684194588
0.3329144,0.260782021
0.3034024,0.153316902
0.2839816,0.125375972
0.2730931,0.13898822
0.2722006,0.250035509
0.2693922,0.189138609
0.2784243,1.121935838
0.3111612,0.641924975
0.3362583,0.37182931
0.3733387,0.296603727
0.4871027,0.669865906
0.5020967,0.438457684
0.4172616,0.552370709
0.3728865,0.466398614
0.3510262,0.432009777
0.3402448,0.191287911
0.3428033,0.275827138
0.3355086,0.240721866
0.3339497,0.272244967
0.344386,0.260782021
0.3446835,0.270812099
