electrical_load,thermal_load,temperature
6.589763681,18.601960000000002,14.0
10.07012899,14.6674944,14.6
7.607475255,16.312753599999997,15.8
0.581828089,18.2411424,17.1
2.593638976,15.953662399999999,18.0
7.27260783,28.6875888,19.3
3.65259465,20.9636752,19.6
2.625207635,13.3070912,19.7
6.553688161,14.6674944,20.1
0.542568061,14.023547200000001,19.9
10.93469574,12.017470399999999,19.0
7.252865851,19.6740544,18.0
4.347667709,15.66708,17.1
10.47890258,18.0287952,16.1
3.995892736,13.0205088,15.5
11.37008342,29.189971200000002,15.2
4.195336152,1.001312,14.4
2.393802187,12.0951584,14.1
0.383695515,12.6217104,12.8
3.090717244,13.146536,11.8
3.495875395,14.19964,12.1
4.076503369,13.673088,11.8
3.036107729,16.6131472,11.4
8.06656775,18.9662304,11.5
0.993412981,23.021544000000002,12.1
11.75525156,12.162488,12.4
6.425734646,10.27208,13.2
7.086697588,11.6031344,13.7
1.207819788,20.6408384,15.1
4.163487457,9.745528,14.3
4.233124427,18.0115312,14.3
4.029778561,7.363096,14.3
2.399516843,10.025204800000001,13.8
1.992422886,7.889647999999999,14.0
5.31774915,8.9410256,14.4
5.555863144,8.414473599999999,13.7
13.21850493,26.769558399999998,13.0
11.32689961,8.9410256,13.0
10.1668228,11.3234576,12.9
11.57354679,9.992403200000002,12.4
2.375663756,11.043780799999999,12.5
3.188193448,44.3304992,12.7
6.021977782,37.3489376,12.6
4.68128747,40.1508848,12.7
7.739471471,38.4054944,12.6
7.474554971,43.962776,12.4
3.410047863,45.3387168,12.6
4.695217498,45.568328,12.8
2.228089387,45.70644,12.2
0.959116419,54.3418928,11.5
8.069388438,52.689727999999995,11.7
2.815458604,44.3304992,12.7
2.908914622,36.660104,13.8
3.1714102,43.64166559999999,14.0
4.471088652,38.402041600000004,13.9
5.152592986,47.1324464,13.7
8.543433453,46.0758896,11.5
8.877749864,54.802841599999994,13.8
3.702834111,51.6314448,12.9
10.96356274,51.9542816,11.7
10.67358196,48.142390400000004,10.8
7.202005611,27.929699199999995,9.7
11.20401981,27.561975999999998,9.1
7.83406431,39.4119856,9.9
5.114528471,43.6399392,9.6
1.959981499,44.3304992,10.0
1.173228102,37.3489376,9.9
2.636991931,40.1508848,8.6
3.192876361,38.4054944,7.9
6.280831418,43.962776,7.1
2.384588429,45.3387168,7.6
3.562768419,45.568328,7.5
4.874835898,45.70644,8.6
1.377360614,54.3418928,9.1
13.52268512,52.689727999999995,9.4
6.407303797,44.3304992,9.9
5.020506026,36.660104,9.4
21.11171553,43.64166559999999,10.1
5.472611863,38.402041600000004,10.8
4.269865378,47.1324464,10.9
6.851620304,46.0758896,10.7
4.627202982,54.802841599999994,9.2
5.820052563,51.6314448,8.8
5.731457774,51.9542816,9.1
8.696339639,48.142390400000004,8.7
8.879949637,27.929699199999995,8.7
13.81269336,27.561975999999998,8.7
5.098703806,39.4119856,8.4
5.184190938,43.6399392,7.9
0.662117026,45.525168,5.6
2.574078144,43.544987199999994,5.1
2.193184271,45.526894399999996,5.1
6.51900967,51.46398399999999,5.1
4.79402113,53.1679408,5.6
5.803507062,51.4657104,4.9
6.69037224,49.4855296,5.2
2.964346412,53.4458912,5.9
4.218449301,50.26413599999999,6.5
3.073665727,60.874590399999995,6.9
1.112526064,89.14439039999999,7.2
1.88635106,51.610728,6.0
3.138737141,39.586352,6.5
13.11434809,43.546713600000004,7.6
4.203570091,39.3757312,5.5
6.547129572,41.145291199999996,7.5
8.859081878,35.629443200000004,6.7
7.140497195,35.6277168,7.2
3.898108387,39.5880784,6.7
7.512606426,37.6078976,6.0
8.946346007,39.5880784,5.1
6.770567099,38.7438688,5.3
8.701282359,35.6277168,5.4
6.622406529,34.640216,5.0
1.185939728,42.978728,5.4
3.133477301,37.247080000000004,5.8
4.606397929,43.93170080000001,5.9
5.256771534,43.9334272,6.0
6.259103473,42.0223024,5.8
6.383568798,42.977001599999994,5.6
4.218579062,48.4479632,5.6
5.8038495,46.48332,5.9
1.764877363,41.395619200000006,6.3
5.583736997,47.4535568,6.4
0.934532548,48.7638944,6.1
2.759394042,46.7992512,5.7
7.610794418,40.44092,6.2
9.017093205,44.888126400000004,6.6
4.07247997,49.4302848,6.6
2.693679147,50.070779200000004,5.8
6.033530094,44.575648,7.1
4.711331152,40.112904,7.6
3.565211604,44.2614432,6.5
6.468166993,42.35031839999999,7.0
26.99542505,42.977001599999994,6.9
16.21924296,38.844,6.6
11.36006665,41.0658768,6.7
14.06730014,35.33595520000001,6.1
1.867166997,42.978728,6.2
2.097531656,37.247080000000004,5.7
1.717124087,43.93170080000001,5.6
11.24032137,43.9334272,5.6
4.039647492,42.0223024,5.6
1.517054451,42.977001599999994,5.2
6.884961042,48.4479632,5.4
7.582750843,46.48332,5.9
1.768339779,41.395619200000006,6.3
24.72727961,47.4535568,7.0
3.658713042,48.7638944,7.0
3.782494079,46.7992512,7.0
0.775356841,40.44092,7.6
1.967507321,44.888126400000004,8.7
8.200941424,49.4302848,7.8
11.56968628,50.070779200000004,7.3
10.9243285,44.575648,8.5
10.43849978,40.112904,7.9
11.26503368,44.2614432,6.5
12.73943587,42.35031839999999,6.4
6.711458617,42.977001599999994,5.6
18.41053043,38.844,5.5
2.797907332,41.0658768,4.9
2.417383719,35.33595520000001,4.9
3.214645653,12.017470399999999,3.8
3.415329973,14.0218208,3.9
6.197536666,15.024859199999998,3.3
6.779983979,16.0261712,4.3
3.240984926,17.0274832,4.4
4.158245348,56.15806559999999,3.9
3.314139939,20.031419200000002,3.8
7.673097325,18.601960000000002,4.4
7.551270831,14.6674944,5.6
25.12586725,16.312753599999997,6.1
3.039768241,18.2411424,6.8
0.916033917,15.953662399999999,7.3
2.500564587,28.6875888,7.7
3.777483223,20.9636752,7.9
6.783658016,13.3070912,8.1
6.662996326,14.6674944,8.7
6.146986508,14.023547200000001,8.7
13.53635467,12.017470399999999,8.5
7.17455862,19.6740544,8.5
11.25841677,15.66708,8.3
11.74019533,18.0287952,8.0
15.95644059,13.0205088,7.7
5.642902019,29.189971200000002,7.2
6.070437608,1.001312,6.7
2.540746032,12.0951584,6.1
2.70612385,12.6217104,5.4
3.508730856,13.146536,4.2
6.830680345,14.19964,3.2
10.9642857,13.673088,3.2
6.62287162,16.6131472,3.1
2.930465385,18.9662304,3.1
5.831582498,23.021544000000002,5.2
13.36562956,12.162488,5.8
12.79789024,10.27208,7.0
20.71970954,11.6031344,8.0
5.960108595,20.6408384,8.6
14.08579505,9.745528,8.3
17.52782906,18.0115312,8.1
7.640024545,7.363096,7.9
10.33003557,10.025204800000001,7.5
8.174824903,7.889647999999999,7.5
12.89351771,8.9410256,7.8
10.20777135,8.414473599999999,7.7
9.840755572,26.769558399999998,7.3
14.17869263,8.9410256,7.0
12.66168805,11.3234576,5.7
8.383096828,9.992403200000002,5.0
2.515955371,11.043780799999999,4.9
1.268972922,12.017470399999999,4.5
0.691850546,14.0218208,3.9
4.086193947,15.024859199999998,3.4
5.926228894,16.0261712,2.0
2.121685665,17.0274832,1.6
4.069066358,56.15806559999999,1.3
5.109792266,20.031419200000002,1.9
17.0842624,18.601960000000002,2.9
3.41525578,14.6674944,5.4
0.946924669,16.312753599999997,6.5
1.266285446,18.2411424,7.0
2.712722216,15.953662399999999,7.8
7.435918875,28.6875888,8.5
4.835709654,20.9636752,9.0
4.841326133,13.3070912,9.0
9.122547041,14.6674944,9.8
7.074285322,14.023547200000001,10.2
7.503874338,12.017470399999999,9.9
5.29400667,19.6740544,9.1
6.258559252,15.66708,7.5
11.31320824,18.0287952,6.1
4.281367006,13.0205088,5.0
3.14085643,29.189971200000002,4.5
0.807110562,1.001312,3.4
1.401779414,12.017470399999999,3.7
5.589719512,14.0218208,2.7
3.462396061,15.024859199999998,2.0
7.297171698,16.0261712,2.2
4.502310471,17.0274832,1.8
4.208888233,56.15806559999999,1.9
2.599216487,20.031419200000002,2.1
1.995922756,18.601960000000002,4.1
1.415844918,14.6674944,6.8
0.2,16.312753599999997,9.4
1.652588449,18.2411424,10.5
6.331345639,15.953662399999999,12.4
8.260420362,28.6875888,13.0
3.685173902,20.9636752,13.9
3.999129541,13.3070912,14.4
5.741128954,14.6674944,14.3
3.194494222,14.023547200000001,14.2
6.511956925,12.017470399999999,14.0
6.508692714,19.6740544,13.2
5.563549349,15.66708,12.3
3.317524664,18.0287952,11.7
5.482255422,13.0205088,11.4
0.364620287,29.189971200000002,10.8
2.231325518,1.001312,10.6
4.740701012,16.816862399999998,10.9
2.331872971,18.4172352,10.9
3.732937387,16.816862399999998,10.8
3.811770408,17.6161856,10.6
2.437362323,16.0175392,10.4
7.303112331,16.816862399999998,10.1
1.888364516,19.2182848,10.0
5.24634078,39.422343999999995,10.1
0.557470388,24.0245824,10.3
1.02849672,28.357846400000007,10.4
0.2,24.825632,10.5
3.817324364,24.0245824,10.0
4.489825666,20.021060799999997,10.8
2.056820342,16.815136,11.6
4.887755945,27.5550704,11.9
1.975093866,17.6196384,12.8
7.076731024,17.617912,12.7
14.56289822,31.087284800000006,13.0
7.484113474,14.415439999999998,12.5
7.575496717,13.6143904,10.6
5.653953118,14.415439999999998,9.6
8.546168332,32.6876576,9.0
2.306295359,16.0175392,9.0
2.640317802,16.816862399999998,7.3
2.98441423,12.017470399999999,5.6
7.045809503,14.0218208,5.9
7.09821886,15.024859199999998,5.7
5.805301271,16.0261712,4.9
6.316116005,17.0274832,4.1
4.519264074,56.15806559999999,3.9
5.647160448,20.031419200000002,5.5
4.914256763,18.601960000000002,8.2
1.828573754,14.6674944,10.4
1.163657808,16.312753599999997,12.4
0.926904887,18.2411424,13.8
2.312417521,15.953662399999999,14.0
5.465311701,28.6875888,14.4
3.822564739,20.9636752,15.3
1.767645287,13.3070912,15.6
6.10324026,14.6674944,15.4
6.471021752,14.023547200000001,15.7
5.518656296,12.017470399999999,15.8
8.46491176,19.6740544,15.4
5.45142816,15.66708,13.3
10.91629615,18.0287952,12.1
5.116691691,13.0205088,12.0
4.849089658,29.189971200000002,11.0
4.577235684,1.001312,10.0
7.674719498,12.017470399999999,10.1
7.908686027,14.0218208,8.9
6.90759562,15.024859199999998,7.5
6.22256935,16.0261712,6.4
5.719623766,17.0274832,6.1
10.71573042,56.15806559999999,6.5
5.317661684,20.031419200000002,8.3
6.35041979,18.601960000000002,10.9
1.901238853,14.6674944,13.5
1.276001829,16.312753599999997,15.6
4.065315954,18.2411424,16.9
5.970124948,15.953662399999999,17.5
2.092274293,28.6875888,18.1
3.730496945,20.9636752,18.3
7.446352846,13.3070912,18.4
6.12926497,14.6674944,19.0
3.102070181,14.023547200000001,19.0
4.296785848,12.017470399999999,19.0
7.957902378,19.6740544,18.4
5.482599321,15.66708,16.2
5.606225844,18.0287952,15.5
5.651187679,13.0205088,14.1
1.815874354,29.189971200000002,14.2
1.138518043,1.001312,12.2
1.902558988,12.017470399999999,11.7
2.900345362,14.0218208,10.6
5.683925039,15.024859199999998,12.2
6.920714945,16.0261712,9.7
7.583450106,17.0274832,9.8
7.499644062,56.15806559999999,8.9
7.789929718,20.031419200000002,10.8
7.300477714,18.601960000000002,13.5
5.905251229,14.6674944,15.7
6.178037356,16.312753599999997,17.6
0.459609137,18.2411424,18.9
4.541063852,15.953662399999999,19.7
4.609432828,28.6875888,20.1
4.600351402,20.9636752,21.2
3.102481462,13.3070912,21.5
5.666595584,14.6674944,21.9
2.173088371,14.023547200000001,22.1
7.887984595,12.017470399999999,21.4
6.544804932,19.6740544,20.6
7.281446323,15.66708,18.5
3.331655602,18.0287952,16.4
2.488170013,13.0205088,15.1
8.599591936,29.189971200000002,15.2
0.832796031,1.001312,15.0
2.561960276,12.017470399999999,14.8
6.989720993,14.0218208,13.7
8.316564449,15.024859199999998,12.2
4.115828266,16.0261712,11.1
4.563507751,17.0274832,11.4
5.309241195,56.15806559999999,11.7
11.05184132,20.031419200000002,13.4
3.995952866,18.601960000000002,15.3
3.642228545,14.6674944,16.9
6.817122015,16.312753599999997,18.8
2.221122773,18.2411424,20.5
1.357075337,15.953662399999999,21.1
6.489735532,28.6875888,21.6
9.449152693,20.9636752,22.1
5.386472354,13.3070912,21.8
5.082323675,14.6674944,21.3
4.996002329,14.023547200000001,21.7
8.995030888,12.017470399999999,21.2
5.54372132,19.6740544,19.4
7.406657616,15.66708,18.4
4.114297631,18.0287952,17.9
6.169479003,13.0205088,16.5
5.014577726,29.189971200000002,15.7
1.806512873,1.001312,14.6
2.239456338,12.017470399999999,13.6
9.441766268,14.0218208,12.3
5.023008244,15.024859199999998,11.3
4.675606474,16.0261712,11.1
5.40412965,17.0274832,10.3
4.207276751,56.15806559999999,10.0
4.85949683,20.031419200000002,10.2
1.975125312,18.601960000000002,10.8
2.059380225,14.6674944,11.8
1.518611122,16.312753599999997,11.8
3.795634911,18.2411424,12.2
9.313647666,15.953662399999999,13.2
4.673795885,28.6875888,13.5
4.990301794,20.9636752,13.7
7.987247404,13.3070912,13.5
2.412993605,14.6674944,13.4
5.284619836,14.023547200000001,12.8
4.783897825,12.017470399999999,13.0
9.578605189,19.6740544,12.4
7.540493582,15.66708,12.0
3.816115791,18.0287952,11.8
9.920521017,13.0205088,11.9
5.292725113,29.189971200000002,10.9
2.344068712,1.001312,9.6
6.17741963,12.017470399999999,7.9
4.724368344,14.0218208,8.3
7.810860133,15.024859199999998,7.0
4.375755321,16.0261712,8.1
7.033487236,17.0274832,7.9
3.254246994,56.15806559999999,7.7
9.782231606,20.031419200000002,8.0
4.233272753,18.601960000000002,8.7
1.833859079,14.6674944,9.7
10.29476969,16.312753599999997,9.6
7.758704988,18.2411424,11.0
3.49858869,15.953662399999999,11.6
4.893325828,28.6875888,12.2
12.70941969,20.9636752,12.3
19.83538122,13.3070912,12.2
10.3764443,14.6674944,12.7
3.686955506,14.023547200000001,13.1
10.83170152,12.017470399999999,12.9
5.562888751,19.6740544,12.0
12.61234177,15.66708,10.6
4.025856644,18.0287952,8.9
8.189697687,13.0205088,9.4
41.36437092,29.189971200000002,10.1
19.07013803,1.001312,9.3
2.089498959,15.261375999999998,8.8
0.725738811,19.301152000000002,8.4
3.7945636,15.261375999999998,8.2
3.238902483,15.71024,7.3
2.623741492,17.505696,7.3
5.118732902,17.95456,6.7
4.552232136,16.159104,8.2
6.241891665,19.301152000000002,9.4
2.720370046,16.159104,10.8
14.78630134,26.0064896,12.1
3.967097687,18.1651808,13.7
6.171644784,22.653820800000002,13.6
9.514131524,14.363647999999998,14.6
10.40606709,19.9606368,15.0
5.81976353,9.426144,15.8
6.100885491,8.528416000000002,14.2
7.500857598,14.1254048,14.4
6.072145008,27.1165648,14.5
11.51846101,8.079552,13.8
7.647134532,12.568192,13.4
5.659465534,11.221599999999999,12.9
7.026774296,23.6568592,12.3
4.478679597,13.914784000000001,11.7
7.185387888,13.465919999999999,11.8
3.750634996,12.017470399999999,11.4
6.828842688,14.0218208,11.3
6.369206839,15.024859199999998,10.7
6.891288887,16.0261712,10.1
5.901411355,17.0274832,10.3
6.08983851,56.15806559999999,9.8
7.768761429,20.031419200000002,11.0
4.745725638,18.601960000000002,13.1
1.044401397,14.6674944,14.6
7.629386957,16.312753599999997,16.5
35.92750209,18.2411424,17.7
31.18811622,15.953662399999999,17.7
21.38748119,28.6875888,18.9
16.67496955,20.9636752,19.2
7.041554096,13.3070912,19.2
6.079860166,14.6674944,18.7
7.337737612,14.023547200000001,18.9
7.471887014,12.017470399999999,19.0
4.649554399,19.6740544,18.6
10.24154661,15.66708,17.0
15.77690725,18.0287952,16.6
8.226490867,13.0205088,15.9
8.736722929,29.189971200000002,14.9
7.79063787,1.001312,13.6
2.059093145,12.017470399999999,14.2
4.754794751,14.0218208,12.6
4.17147364,15.024859199999998,12.0
9.583531945,16.0261712,12.0
6.659000113,17.0274832,11.4
5.275304294,56.15806559999999,12.5
5.837031144,20.031419200000002,12.9
4.069823392,18.601960000000002,14.5
3.646680501,14.6674944,17.5
4.038184661,16.312753599999997,17.5
7.835974341,18.2411424,17.8
5.80447545,15.953662399999999,18.6
9.188997246,28.6875888,18.7
4.385998569,20.9636752,16.8
8.268314393,13.3070912,18.1
10.41307048,14.6674944,18.2
5.913409055,14.023547200000001,17.9
5.053579648,12.017470399999999,17.3
4.811453928,19.6740544,17.1
6.273240109,15.66708,15.6
17.53461004,18.0287952,15.3
4.175131434,13.0205088,15.4
2.955113821,29.189971200000002,14.6
3.799629415,1.001312,13.7
3.602303865,12.017470399999999,13.0
1.360028944,14.0218208,11.8
1.722376737,15.024859199999998,11.8
7.436458307,16.0261712,10.9
6.626188685,17.0274832,10.4
4.816844288,56.15806559999999,10.0
4.345002402,20.031419200000002,9.6
3.043111096,18.601960000000002,9.6
7.662650654,14.6674944,10.3
12.14695099,16.312753599999997,11.2
3.142535702,18.2411424,12.0
0.551202267,15.953662399999999,13.8
6.906301022,28.6875888,14.9
5.894076428,20.9636752,15.5
8.178205277,13.3070912,16.5
2.875626661,14.6674944,16.5
9.062048143,14.023547200000001,16.3
8.195921188,12.017470399999999,16.2
4.836047808,19.6740544,15.2
16.18128783,15.66708,14.1
13.40523167,18.0287952,12.4
9.629367377,13.0205088,11.2
9.021691433,29.189971200000002,10.6
9.68209998,1.001312,10.2
0.388740145,12.017470399999999,9.3
2.383582549,14.0218208,8.7
0.2,15.024859199999998,8.4
3.85694513,16.0261712,8.3
6.107046814,17.0274832,7.4
2.177912402,56.15806559999999,6.8
3.439204174,20.031419200000002,8.4
10.29010963,18.601960000000002,11.2
8.738777933,14.6674944,12.2
23.5877185,16.312753599999997,13.7
3.376299742,18.2411424,14.6
15.66431095,15.953662399999999,15.6
21.85475859,28.6875888,15.7
35.69095501,20.9636752,16.2
18.3918122,13.3070912,16.9
5.701786019,14.6674944,17.1
10.9496856,14.023547200000001,16.9
3.222906101,12.017470399999999,17.5
4.314352192,19.6740544,17.3
2.056316689,15.66708,15.7
7.667303982,18.0287952,14.0
26.77921583,13.0205088,12.4
17.75640826,29.189971200000002,10.9
5.222484518,1.001312,9.4
0.2391151,12.017470399999999,9.5
0.557240943,14.0218208,8.9
1.686712438,15.024859199999998,8.7
6.805561289,16.0261712,8.1
3.727327172,17.0274832,7.3
1.822688351,56.15806559999999,6.9
4.250509117,20.031419200000002,9.3
3.253020085,18.601960000000002,11.5
3.807927769,14.6674944,13.3
4.467407519,16.312753599999997,15.1
2.894977764,18.2411424,16.0
3.573706855,15.953662399999999,16.0
4.545217999,28.6875888,16.7
4.415149544,20.9636752,17.5
4.448013931,13.3070912,18.6
5.652410173,14.6674944,18.5
11.47756366,14.023547200000001,19.2
4.612689628,12.017470399999999,18.8
9.785582912,19.6740544,18.3
10.61355796,15.66708,17.2
8.658634854,18.0287952,16.4
3.13117445,13.0205088,15.5
9.186895562,29.189971200000002,14.9
4.752560386,1.001312,13.2
1.901198308,0.0,12.9
0.2,0.0,11.4
1.051772651,0.0,10.0
3.625804551,0.0,9.7
7.455342279,0.0,9.2
9.79547689,0.0,10.0
8.013121949,1.8524272,11.2
8.297934955,0.0,13.2
1.044810277,11.118016,14.3
4.897783278,5.559008,16.0
2.034794664,0.0,16.8
3.968311068,0.0,17.4
3.035683616,0.0,17.9
14.41352863,3.7065808000000002,18.5
1.730183352,3.7048544,19.4
2.776421032,0.0,19.8
8.442547129,0.0,19.8
3.182554799,1.8524272,19.8
4.142811467,3.7048544,19.0
4.989492702,7.411435200000001,17.4
3.561141777,0.0,16.3
1.682590702,0.0,15.2
1.803000779,1.8524272,14.4
3.662561652,0.0,13.8
0.2,0.0,13.4
0.327183619,0.0,13.1
1.003558921,0.0,13.0
6.590748119,0.0,13.0
9.442819793,0.0,13.0
5.904538536,0.0,12.9
9.325244298,0.0,13.3
6.919086237,1.191216,13.8
2.422214827,11.9225184,14.3
4.413274734,0.595608,13.2
0.2,0.0,14.9
2.244318991,0.0,15.8
1.280701216,11.326910400000001,16.8
8.153974306,3.5771008,18.5
6.266244501,0.0,20.7
4.280204031,0.0,22.1
12.49817116,0.0,22.3
3.327263596,18.481112,22.4
7.736348406,1.786824,22.2
5.892255765,4.1727088,21.0
10.08248757,0.0,20.5
3.564621698,0.0,20.7
5.330835326,0.0,20.6
6.878177075,0.0,20.4
2.321168518,0.0,18.7
2.560063177,0.0,17.8
1.789609565,0.0,17.0
6.679715536,0.0,16.4
5.095959399,0.0,16.1
10.63754832,0.0,15.6
5.070226078,1.8524272,16.6
5.895689469,0.0,17.0
21.67549564,11.118016,17.1
0.304287571,5.559008,15.7
0.297038128,0.0,14.5
2.860880031,0.0,13.6
6.067732563,0.0,17.0
4.586463869,3.7065808000000002,18.0
5.542826872,3.7048544,18.9
5.973095749,0.0,19.7
8.680987411,0.0,19.2
7.720356401,1.8524272,19.1
2.614177248,3.7048544,18.8
3.211919327,7.411435200000001,16.8
9.459332288,0.0,15.0
9.65677719,0.0,13.7
5.409085241,1.8524272,14.3
5.542897434,0.0,14.1
2.78754159,0.0,14.0
1.702120755,0.0,14.3
1.916099793,0.0,14.0
0.396709322,0.0,14.0
3.205250851,0.0,14.6
6.758713304,0.0,14.5
8.060864978,1.8524272,15.3
2.566626224,0.0,15.8
3.547719857,11.118016,15.7
3.811283582,5.559008,14.5
1.523615967,0.0,14.3
15.79333251,0.0,14.3
0.981093634,0.0,14.3
3.689040023,3.7065808000000002,14.9
8.553194184,3.7048544,15.7
9.944091033,0.0,15.2
11.11474809,0.0,14.0
12.46559378,1.8524272,14.2
11.60849038,3.7048544,13.9
12.05892403,7.411435200000001,13.4
26.34534452,0.0,12.4
26.12457456,0.0,11.8
40.31503246,1.8524272,11.2
5.998452528,0.0,11.1
4.146164545,0.0,11.6
2.386555143,0.0,11.7
0.2,0.0,11.6
3.056399626,0.0,12.1
1.274682439,0.0,12.5
2.778343184,0.0,12.2
4.285334764,1.8524272,12.9
13.35083117,0.0,13.6
9.261870135,11.118016,14.1
9.969563169,5.559008,14.4
31.60027335,0.0,14.3
47.16704065,0.0,15.0
5.357740532,0.0,15.0
3.06164038,3.7065808000000002,15.7
5.724782742,3.7048544,14.5
1.297549117,0.0,16.3
4.829571471,0.0,15.8
8.667690677,1.8524272,15.8
6.060453412,3.7048544,14.2
13.4741135,7.411435200000001,13.2
9.161303227,0.0,13.0
12.90366016,0.0,12.6
7.430891967,1.8524272,11.9
5.802981232,0.0,11.5
3.329423922,0.0,11.5
0.371035447,0.0,11.8
1.470956584,0.0,10.7
1.212502753,0.0,10.7
0.831603863,0.0,10.4
2.238619866,0.0,10.8
5.195332807,1.8524272,12.4
15.02573496,0.0,14.5
8.070953171,11.118016,15.9
12.21592363,5.559008,18.3
17.86639716,0.0,18.7
22.21183446,0.0,19.2
1.473484073,0.0,20.6
6.864839824,3.7065808000000002,19.7
4.105667537,3.7048544,20.3
5.628853155,0.0,20.1
6.383420045,0.0,19.9
8.462063617,1.8524272,19.5
12.5290602,3.7048544,19.5
26.22852753,7.411435200000001,13.9
14.92550513,0.0,12.6
31.03950615,0.0,12.9
9.287306098,1.8524272,12.8
1.431550919,0.0,13.1
0.509724757,12.0951584,12.9
0.44851434,12.6217104,13.3
1.112872814,13.146536,13.3
1.939376867,14.19964,12.7
2.901723228,13.673088,12.4
4.743257298,16.6131472,11.5
3.823716831,18.9662304,11.9
2.951344941,23.021544000000002,12.5
19.93275104,12.162488,13.6
3.266826544,10.27208,13.7
6.092562575,11.6031344,14.7
3.342602512,20.6408384,15.1
2.118242215,9.745528,17.0
16.87910377,18.0115312,16.5
3.902611262,7.363096,16.4
5.342650281,10.025204800000001,16.8
6.595455,7.889647999999999,16.9
12.10614533,8.9410256,16.2
10.84460608,8.414473599999999,15.5
4.166548623,26.769558399999998,14.1
2.442014432,8.9410256,12.6
18.1482081,11.3234576,11.8
10.1203662,9.992403200000002,10.9
2.319025289,11.043780799999999,10.3
1.310142246,0.0,9.7
2.180355898,0.0,8.9
0.23950539,0.0,8.9
6.526772013,0.0,9.6
4.593715055,0.0,9.3
2.754952454,0.0,9.8
6.874345532,1.8524272,12.0
3.876483273,0.0,14.7
2.292620005,11.118016,16.9
6.401628678,5.559008,19.0
10.25485654,0.0,20.5
19.37640563,0.0,21.2
9.141230826,0.0,23.1
1.791846103,3.7065808000000002,23.8
3.374670581,3.7048544,24.8
4.892465117,0.0,24.9
7.827580771,0.0,25.7
7.05682519,1.8524272,25.9
22.5644257,3.7048544,25.3
8.37635061,7.411435200000001,23.3
11.84477598,0.0,21.3
2.308925235,0.0,19.9
4.81661929,1.8524272,18.6
4.282440005,0.0,18.3
0.839007635,0.0,19.6
0.703729357,0.0,18.7
0.2,0.0,17.9
4.387035536,0.0,19.0
8.103308354,0.0,18.9
7.544645133,0.0,18.4
10.4709427,0.0,19.8
2.408353151,1.191216,20.7
2.814381495,11.9225184,22.3
1.658291672,0.595608,23.3
3.548743472,0.0,24.1
3.005428208,0.0,24.8
6.074434363,11.326910400000001,24.6
2.878319268,3.5771008,24.4
2.431148577,0.0,24.7
2.433416062,0.0,24.1
5.124875673,0.0,23.2
5.343759437,18.481112,22.3
4.469096737,1.786824,21.5
5.575918366,4.1727088,20.6
4.641237764,0.0,19.4
9.173221092,0.0,19.1
7.753379381,0.0,18.4
2.758761655,0.0,18.0
1.01707636,0.0,17.9
1.548152237,0.0,16.6
0.590300984,0.0,16.1
3.144276242,0.0,15.6
4.738794035,0.0,15.1
7.077709597,0.0,13.8
5.76319868,1.8524272,14.0
1.847934037,0.0,13.6
2.226970653,11.118016,13.0
4.474344928,5.559008,12.6
3.742872033,0.0,12.3
10.88592716,0.0,12.9
15.07629861,0.0,13.3
45.50077615,3.7065808000000002,14.2
11.32274862,3.7048544,14.2
40.17309342,0.0,14.5
4.76304198,0.0,14.4
25.11206269,1.8524272,14.4
4.278545629,3.7048544,14.1
8.73779284,7.411435200000001,13.7
8.073127147,0.0,13.0
6.647218679,0.0,12.9
8.716171779,1.8524272,12.8
6.605126718,0.0,12.5
3.030498641,12.0951584,12.2
1.443094591,12.6217104,11.1
4.011443695,13.146536,10.6
6.788522408,14.19964,10.3
4.734809087,13.673088,9.8
6.666078229,16.6131472,9.2
2.292686091,18.9662304,10.8
5.642317158,23.021544000000002,13.1
1.634853662,12.162488,14.6
6.160917218,10.27208,16.1
1.739364799,11.6031344,17.3
3.478307963,20.6408384,17.7
15.95125842,9.745528,18.6
6.514826464,18.0115312,19.9
20.82369674,7.363096,20.4
9.645407546,10.025204800000001,21.2
6.747391651,7.889647999999999,20.9
8.320157084,8.9410256,20.6
15.58625921,8.414473599999999,20.0
10.05710713,26.769558399999998,18.2
4.131251412,8.9410256,17.3
5.152991119,11.3234576,16.4
6.583338909,9.992403200000002,15.4
7.077582722,11.043780799999999,13.8
1.860139853,12.017470399999999,13.2
4.907193799,14.0218208,13.0
0.651599517,15.024859199999998,12.5
1.126193696,16.0261712,12.5
0.542073647,17.0274832,12.3
1.276110622,56.15806559999999,13.6
9.398673472,20.031419200000002,16.6
8.84363951,18.601960000000002,17.7
23.35147084,14.6674944,19.8
3.881337961,16.312753599999997,20.2
3.991217265,18.2411424,21.4
3.273401151,15.953662399999999,21.3
1.553263358,28.6875888,22.1
2.764626722,20.9636752,22.6
3.231551731,13.3070912,22.9
11.96350828,14.6674944,23.1
3.618975526,14.023547200000001,23.0
8.855881571,12.017470399999999,22.9
7.366765781,19.6740544,22.4
2.400802315,15.66708,20.7
0.655153816,18.0287952,18.5
1.409874622,13.0205088,17.6
2.907750479,29.189971200000002,16.6
3.582871957,1.001312,16.6
5.072794329,12.017470399999999,15.9
8.431228753,14.0218208,15.1
0.785198557,15.024859199999998,15.1
0.863109298,16.0261712,15.0
2.158845828,17.0274832,14.5
4.647834828,56.15806559999999,13.8
6.459915241,20.031419200000002,14.3
5.827067063,18.601960000000002,14.6
