Heizlast_kW,electric_load_kW,wind_infeed
1076.62977195946,476.070759,3114.52
1091.3781250000006,495.680081,3493.991
1106.1264780405413,613.288647,3745.081
1135.6231841216222,1164.812667,3797.165
1179.868243243244,781.341483,3766.973
1179.868243243244,218.260278,3679.952
1165.1198902027036,1095.327461,3667.535
1165.1198902027036,1001.496382,3637.779
1179.868243243244,686.18417,3558.06
1209.364949324325,643.697306,3425.56
1179.868243243244,757.990286,3251.935
1106.1264780405413,516.568272,3007.597
1474.8353040540549,326.253645,2691.477
1769.8023648648661,697.504527,2352.581
2212.2529560810826,440.736087,2068.382
2580.9617820945964,308.633675,1947.642
2580.9617820945964,604.526027,1749.657
2507.2200168918935,325.685259,1575.097
2433.4782516891905,186.90431,1452.71
2359.736486486488,98.330803,1864.468
2212.2529560810826,203.434873,2582.164
1917.2858952702716,335.679382,2790.332
1843.5441300675686,343.589423,2755.706
1769.8023648648661,194.245964,2604.88
1622.3188344594605,696.983506,2411.14
1548.5770692567578,322.038115,1994.714
1401.0935388513522,408.574905,1444.341
1327.3517736486494,435.85744,1440.417
1327.3517736486494,805.782087,1618.753
1253.6100084459467,471.050015,1645.975
1179.868243243244,1216.251612,1500.692
1106.1264780405413,807.345149,1334.595
1106.1264780405413,820.133837,1255.099
1179.868243243244,654.591373,1297.515
1179.868243243244,1038.962502,1887.156
1106.1264780405413,489.759392,2956.148
1474.8353040540549,365.330193,3235.164
1769.8023648648661,632.092755,3327.413
2212.2529560810826,401.801637,3417.881
2580.9617820945964,382.287046,3472.733
2580.9617820945964,467.781795,3293.764
2507.2200168918935,334.305782,2894.061
2433.4782516891905,179.467924,2454.008
2359.736486486488,31.02441,2079.514
2212.2529560810826,927.985107,1933.551
1917.2858952702716,399.243899,1791.804
1843.5441300675686,366.893255,1984.894
1769.8023648648661,655.25449,2364.816
1622.3188344594605,712.661491,2541.571
1548.5770692567578,422.310903,2295.584
1401.0935388513522,171.889442,1839.725
1327.3517736486494,1349.159238,1723.656
1327.3517736486494,1323.250304,1559.97
1253.6100084459467,577.859244,1521.403
1179.868243243244,837.469614,1488.234
1106.1264780405413,1588.260342,1290.25
1106.1264780405413,807.250418,1221.028
1179.868243243244,798.250971,1179.619
1179.868243243244,746.054177,1174.901
1106.1264780405413,368.83524,1134.413
1474.8353040540549,537.077538,1160.992
1769.8023648648661,279.45652,954.249
2212.2529560810826,561.32868,808.335
2580.9617820945964,406.490822,745.808
2580.9617820945964,211.013355,777.279
2507.2200168918935,362.061972,876.485
2433.4782516891905,1540.042251,912.055
2359.736486486488,1730.688436,882.933
2212.2529560810826,1132.651484,928.044
1917.2858952702716,165.116174,1111.477
1843.5441300675686,588.942774,1168.725
1769.8023648648661,1745.608572,1326.001
1622.3188344594605,1230.982287,1324.352
1548.5770692567578,1609.480091,1053.983
1401.0935388513522,503.211198,593.785
1327.3517736486494,428.894709,479.232
1327.3517736486494,740.038757,597.518
1253.6100084459467,428.136861,684.691
1179.868243243244,520.546975,893.445
1106.1264780405413,464.845133,1278.957
1106.1264780405413,367.840565,1711.184
1179.868243243244,398.201858,1765.566
1179.868243243244,532.388353,1796.204
1106.1264780405413,922.443343,1763.4
1474.8353040540549,745.296328,1510.893
1769.8023648648661,593.63196,1279.719
2212.2529560810826,267.236218,1233.046
2580.9617820945964,252.742371,1034.066
2580.9617820945964,349.604843,1014.156
2507.2200168918935,423.542407,962.685
2433.4782516891905,598.700069,828.395
2359.736486486488,326.537838,830.879
2212.2529560810826,533.47776,880.009
1917.2858952702716,394.791541,984.09
1843.5441300675686,591.879436,1144.375
1769.8023648648661,1858.196394,1265.521
1622.3188344594605,3357.03065,1350.825
1548.5770692567578,761.400602,1521.487
1401.0935388513522,607.55742,1820.302
1327.3517736486494,540.298393,2244.466
1327.3517736486494,534.993456,2826.162
1253.6100084459467,1139.093194,3341.532
1179.868243243244,738.238867,3570.918
1106.1264780405413,875.267293,3703.113
1106.1264780405413,566.680983,3445.158
1179.868243243244,515.4315,3112.243
1179.868243243244,620.867129,2860.243
843.4449021627196,399.907016,2493.582
1124.5932028836262,471.09738,2425.798
1349.5118434603512,363.340841,2413.408
1686.8898043254392,385.365804,2716.112
1968.0381050463457,694.994155,2956.096
1968.0381050463457,463.234706,3026.487
1911.8084449021644,347.52076,2940.885
1855.578784757983,382.097584,2742.889
1799.3491246138017,1239.792272,2791.745
1686.8898043254392,1074.960291,3086.556
1461.9711637487137,420.65311,3087.749
1405.7415036045327,712.803587,2933.971
1349.5118434603512,1924.9344,2640.29
1237.0525231719887,869.299238,2030.677
1180.8228630278072,519.741761,1473.907
1068.3635427394447,434.247012,852.097
1012.1338825952633,518.747085,554.524
1012.1338825952633,972.60342,499.572
955.9042224510822,1133.598794,461.1
899.6745623069008,705.367202,259.221
843.4449021627196,260.462949,160.795
843.4449021627196,319.811936,782.764
899.6745623069008,484.596551,1420.516
899.6745623069008,295.039773,1700.172
843.4449021627196,495.395888,1679.023
865.9367662203921,638.392368,1476.237
899.6745623069008,472.660442,1337.474
967.1501544799185,433.725992,1351.553
1068.3635427394447,474.79189,1370.024
1034.625746652936,376.982109,1450.408
1012.1338825952633,323.364349,1452.034
978.3960865087547,129.307847,1432.491
955.9042224510822,234.554014,1555.551
899.6745623069008,521.541651,1679.789
854.6908341915557,589.984815,1479.129
843.4449021627196,417.38489,1336.834
820.953038105047,1485.050892,1312.347
820.953038105047,2435.060962,1085.455
832.1989701338833,555.834281,671.701
843.4449021627196,529.404326,436.609
865.9367662203921,463.139975,331.319
899.6745623069008,787.025344,287.876
899.6745623069008,447.272528,294.443
888.4286302780646,743.070149,363.501
888.4286302780646,488.433158,543.307
899.6745623069008,651.607346,782.838
922.1664263645733,264.157459,1001.465
899.6745623069008,284.050974,1301.25
843.4449021627196,372.766578,1370.082
865.9367662203921,728.055282,1245.199
899.6745623069008,214.423672,925.923
967.1501544799185,600.547324,647.565
1068.3635427394447,525.23616,602.137
1034.625746652936,405.685609,698.517
1012.1338825952633,297.786973,851.992
978.3960865087547,374.045447,1012.236
955.9042224510822,595.716042,1117.232
899.6745623069008,362.535627,1211.57
854.6908341915557,359.646331,1126.426
843.4449021627196,521.494285,973.684
820.953038105047,398.39132,863.71
820.953038105047,281.445871,809.319
832.1989701338833,341.221147,730.685
843.4449021627196,261.599722,548.882
865.9367662203921,270.030783,470.325
899.6745623069008,639.00812,569.165
899.6745623069008,246.63222,747.375
888.4286302780646,1758.965647,896.096
888.4286302780646,1085.854358,983.978
899.6745623069008,471.476305,1031.692
922.1664263645733,623.945887,1071.918
899.6745623069008,887.487595,1085.48
843.4449021627196,796.972102,1004.147
1124.5932028836262,294.234559,992.783
1349.5118434603512,478.012745,1071.919
1686.8898043254392,480.759945,1031.725
1968.0381050463457,431.405082,977.218
1968.0381050463457,682.631756,898.744
1911.8084449021644,275.33572,859.967
1855.578784757983,143.517501,834.943
1799.3491246138017,248.00582,926.997
1686.8898043254392,331.984872,916.757
1461.9711637487137,660.890986,954.19
1405.7415036045327,323.411715,1032.698
1349.5118434603512,799.435108,1042.962
1237.0525231719887,332.600624,931.59
1180.8228630278072,384.465859,763.631
1068.3635427394447,652.081001,543.095
1012.1338825952633,680.68977,443.574
1012.1338825952633,307.117979,503.615
955.9042224510822,686.231535,677.775
899.6745623069008,347.94705,904.166
843.4449021627196,893.97667,1019.537
843.4449021627196,295.844987,962.894
899.6745623069008,222.191616,917.405
899.6745623069008,476.733876,948.23
843.4449021627196,610.067792,1114.719
1124.5932028836262,387.355156,1375.805
1349.5118434603512,190.314626,1380.182
1686.8898043254392,422.97402,1284.892
1968.0381050463457,493.453902,1215.901
1968.0381050463457,507.284632,1227.775
1911.8084449021644,261.836549,1045.164
1855.578784757983,119.171628,983.456
1799.3491246138017,159.621775,1111.652
1686.8898043254392,494.353847,1000.581
1461.9711637487137,302.097234,915.634
1405.7415036045327,552.99235,998.468
1349.5118434603512,633.51372,1221.156
1237.0525231719887,901.555152,1416.153
1180.8228630278072,423.210848,1521.36
1068.3635427394447,687.368307,1635.0
1012.1338825952633,816.391962,1659.886
1012.1338825952633,592.25836,1562.604
955.9042224510822,810.755466,1362.845
899.6745623069008,825.012485,1078.795
843.4449021627196,1321.024124,881.459
843.4449021627196,426.715896,873.241
899.6745623069008,761.779526,838.101
899.6745623069008,264.536383,756.901
843.4449021627196,503.637487,551.954
1124.5932028836262,411.701029,309.698
1349.5118434603512,522.867885,242.856
1686.8898043254392,300.581538,366.561
1968.0381050463457,98.093975,746.053
1968.0381050463457,597.752759,1209.487
1911.8084449021644,424.963372,1372.779
1855.578784757983,332.458527,1473.682
1799.3491246138017,766.27925,1524.327
1686.8898043254392,692.104859,1612.346
1461.9711637487137,620.109281,1629.326
1405.7415036045327,781.673041,1785.2
1349.5118434603512,781.625676,1924.113
1237.0525231719887,1062.076871,2177.449
1180.8228630278072,1099.590357,2208.874
1068.3635427394447,409.664312,1773.354
1012.1338825952633,699.493878,1607.862
1012.1338825952633,558.06046,1657.114
955.9042224510822,643.128919,1606.241
899.6745623069008,972.934978,1404.45
843.4449021627196,652.223098,1241.004
843.4449021627196,664.680227,1126.797
899.6745623069008,650.281112,988.145
899.6745623069008,280.83012,910.486
843.4449021627196,655.207125,919.534
1124.5932028836262,534.140877,933.686
1349.5118434603512,581.269561,874.523
1686.8898043254392,427.236917,781.669
1968.0381050463457,520.59434,692.224
1968.0381050463457,219.586513,622.354
1911.8084449021644,267.567776,534.574
1855.578784757983,253.216026,411.033
1799.3491246138017,291.866284,498.831
1686.8898043254392,1392.877606,621.453
1461.9711637487137,789.251523,707.758
1405.7415036045327,439.55195,681.519
1349.5118434603512,866.031018,621.413
1237.0525231719887,378.260977,636.813
1180.8228630278072,1098.07466,680.673
1068.3635427394447,2519.466304,601.158
1012.1338825952633,1717.236631,629.644
1012.1338825952633,769.784298,897.374
955.9042224510822,2178.908274,1255.27
899.6745623069008,2247.730363,1583.502
843.4449021627196,1154.865909,1734.806
843.4449021627196,598.368511,1772.044
899.6745623069008,1042.799108,1757.012
899.6745623069008,252.552909,1785.303
843.4449021627196,617.362081,1774.011
1124.5932028836262,332.363796,1596.183
1349.5118434603512,125.565972,1620.019
1686.8898043254392,426.857992,1746.633
1968.0381050463457,507.000438,1978.843
1968.0381050463457,472.328884,2005.308
1911.8084449021644,184.962324,1970.2
1855.578784757983,407.911788,1712.978
1799.3491246138017,83.26857,1934.428
1686.8898043254392,337.242444,2648.672
1461.9711637487137,439.646681,2976.465
1405.7415036045327,289.498008,2969.812
1349.5118434603512,1186.790264,2816.161
1237.0525231719887,536.367056,2567.888
1180.8228630278072,393.228479,2303.406
1068.3635427394447,705.935588,2106.577
1012.1338825952633,499.232495,2074.518
1012.1338825952633,553.797564,2129.661
955.9042224510822,413.927208,1981.71
899.6745623069008,606.61011,1849.999
843.4449021627196,674.248061,1639.067
843.4449021627196,767.273926,1432.243
899.6745623069008,544.750751,1284.746
899.6745623069008,260.747143,1232.038
843.4449021627196,845.42702,1211.111
865.9367662203921,286.892905,1175.345
899.6745623069008,570.707052,1136.026
967.1501544799185,422.216172,1159.198
1068.3635427394447,371.961364,1094.572
1034.625746652936,249.995171,1142.732
1012.1338825952633,311.238778,1123.574
978.3960865087547,116.140235,1019.096
955.9042224510822,3505.332067,1097.576
899.6745623069008,1523.464322,1040.514
854.6908341915557,223.091561,954.199
843.4449021627196,235.927614,1014.244
820.953038105047,87.815659,1168.542
820.953038105047,355.85709,1211.657
832.1989701338833,940.442237,1167.819
843.4449021627196,2108.712586,1006.115
865.9367662203921,263.020687,854.898
899.6745623069008,207.413576,1113.935
899.6745623069008,198.650957,1345.34
888.4286302780646,454.661548,1291.645
888.4286302780646,835.290801,1350.862
899.6745623069008,764.953016,1435.992
922.1664263645733,385.081611,1523.57
899.6745623069008,517.705044,1477.57
843.4449021627196,777.789069,1705.971
865.9367662203921,415.253442,2172.243
899.6745623069008,416.816504,2711.164
967.1501544799185,162.368974,3511.325
1068.3635427394447,479.86,3744.408
1034.625746652936,124.95022,3551.411
1012.1338825952633,406.206629,3231.967
978.3960865087547,175.489221,2907.848
955.9042224510822,311.42824,2541.558
899.6745623069008,1014.000877,2334.507
854.6908341915557,1085.617531,2600.692
843.4449021627196,229.580636,2691.451
820.953038105047,114.71927,2856.817
820.953038105047,160.000699,3113.097
832.1989701338833,410.94318,3379.523
843.4449021627196,727.107972,3607.463
865.9367662203921,823.354692,3616.467
899.6745623069008,1019.068987,3672.925
899.6745623069008,920.548722,3713.019
888.4286302780646,1323.013476,3703.419
888.4286302780646,1345.417363,3658.994
899.6745623069008,1121.804782,3507.927
922.1664263645733,986.244687,3400.251
899.6745623069008,696.983506,3320.4
843.4449021627196,474.507697,3133.649
1124.5932028836262,405.117223,2864.213
1349.5118434603512,471.381574,2605.811
1686.8898043254392,526.988684,2333.235
1968.0381050463457,701.435864,2038.149
1968.0381050463457,377.361033,1785.156
1911.8084449021644,502.453349,1548.125
1855.578784757983,541.103607,1253.259
1799.3491246138017,1300.846416,1483.941
1686.8898043254392,539.019524,1673.507
1461.9711637487137,327.864073,1692.315
1405.7415036045327,282.866837,2113.08
1349.5118434603512,803.650639,2397.213
1237.0525231719887,601.542,2318.544
1180.8228630278072,836.853863,2030.607
1068.3635427394447,246.63222,1646.166
1012.1338825952633,1074.581367,1790.201
1012.1338825952633,616.84106,2111.532
955.9042224510822,259.847198,2388.265
899.6745623069008,364.903903,2595.232
843.4449021627196,2029.422719,2597.849
843.4449021627196,2204.864575,2986.57
899.6745623069008,2774.103296,3271.74
899.6745623069008,697.883451,3459.328
843.4449021627196,130.01833,3593.307
1124.5932028836262,130.397254,3671.114
1349.5118434603512,411.558932,3668.008
1686.8898043254392,314.933288,3600.273
1968.0381050463457,581.932678,3535.455
1968.0381050463457,335.300458,3541.851
1911.8084449021644,403.080506,3534.505
1855.578784757983,261.078701,3422.392
1799.3491246138017,437.373136,3396.57
1686.8898043254392,944.184112,3294.459
1461.9711637487137,893.739842,3026.504
1405.7415036045327,1053.693176,2717.271
1349.5118434603512,1071.123684,2603.387
1237.0525231719887,931.111231,2630.858
1180.8228630278072,452.577465,2591.551
1068.3635427394447,726.776413,2474.956
1012.1338825952633,209.781852,2350.188
1012.1338825952633,1176.085658,2361.475
955.9042224510822,696.604582,2359.278
899.6745623069008,214.471037,2468.328
843.4449021627196,210.823893,2490.782
843.4449021627196,836.096015,2537.541
899.6745623069008,646.39714,2731.147
899.6745623069008,411.890491,2750.542
843.4449021627196,310.386199,2827.019
1124.5932028836262,360.877835,2909.928
1349.5118434603512,554.413316,3014.095
1686.8898043254392,324.216928,2987.599
1968.0381050463457,107.046057,2920.266
1968.0381050463457,396.922989,2882.102
1911.8084449021644,606.515379,2864.514
1855.578784757983,423.731869,2815.593
1799.3491246138017,737.007364,3280.318
1686.8898043254392,1100.206108,3432.348
1461.9711637487137,880.477499,3333.038
1405.7415036045327,183.020338,3092.974
1349.5118434603512,213.002707,2788.74
1237.0525231719887,373.761254,2443.989
1180.8228630278072,602.584041,2062.809
1068.3635427394447,485.543862,1559.7
1012.1338825952633,941.389547,1064.984
1012.1338825952633,888.482271,984.012
955.9042224510822,546.929565,852.177
899.6745623069008,701.05694,634.485
843.4449021627196,1398.893026,424.558
843.4449021627196,1074.770829,264.416
899.6745623069008,403.175237,148.559
899.6745623069008,231.522622,70.477
843.4449021627196,100.793809,33.063
1124.5932028836262,338.142389,49.667
1349.5118434603512,234.269821,105.542
1686.8898043254392,755.669375,191.562
1968.0381050463457,301.19729,303.215
1968.0381050463457,697.836086,429.181
1911.8084449021644,240.758897,514.207
1855.578784757983,702.951561,443.718
1799.3491246138017,480.428386,363.564
1686.8898043254392,337.384541,405.054
1461.9711637487137,746.85939,511.847
1405.7415036045327,528.267553,516.226
1349.5118434603512,340.273837,519.739
1237.0525231719887,655.775511,576.553
1180.8228630278072,1825.135267,683.921
1068.3635427394447,277.561899,817.107
1012.1338825952633,552.850254,1033.259
1012.1338825952633,815.113093,1385.518
955.9042224510822,2198.754424,1586.115
899.6745623069008,470.765822,1635.175
843.4449021627196,1133.504063,1912.318
843.4449021627196,1667.408112,1945.191
899.6745623069008,684.242184,1836.021
899.6745623069008,1037.257343,1898.565
843.4449021627196,219.112858,1853.312
1124.5932028836262,229.675367,1864.369
1349.5118434603512,270.125514,1843.122
1686.8898043254392,387.876176,1787.329
1968.0381050463457,422.642462,1727.725
1968.0381050463457,342.073726,1704.87
1911.8084449021644,193.014461,1621.314
1855.578784757983,108.230194,1226.581
1799.3491246138017,848.742606,1520.408
1686.8898043254392,912.97024,2129.04
1461.9711637487137,618.072564,2200.0
1405.7415036045327,46.465567,2163.559
1349.5118434603512,848.789972,2061.827
1237.0525231719887,356.8044,1862.596
1180.8228630278072,204.003259,1673.568
1068.3635427394447,415.537635,1482.685
1012.1338825952633,617.977833,1391.023
1012.1338825952633,614.378054,1440.264
955.9042224510822,586.76396,1334.483
899.6745623069008,952.520443,1245.274
843.4449021627196,549.203109,1195.162
843.4449021627196,989.465542,1185.683
899.6745623069008,965.119669,1159.274
899.6745623069008,909.70202,1107.655
843.4449021627196,329.000845,949.21
865.9367662203921,591.879436,723.921
899.6745623069008,368.929972,727.338
967.1501544799185,531.535774,781.841
1068.3635427394447,446.704142,621.41
1034.625746652936,471.902594,472.958
1012.1338825952633,495.253792,346.243
978.3960865087547,124.571296,156.149
955.9042224510822,83.315935,91.392
899.6745623069008,313.038668,72.462
854.6908341915557,264.157459,75.029
843.4449021627196,1015.23238,89.185
820.953038105047,1146.245386,102.793
820.953038105047,623.614329,118.7
832.1989701338833,498.190453,126.572
843.4449021627196,368.31422,155.591
865.9367662203921,320.048763,254.216
899.6745623069008,556.971053,359.645
899.6745623069008,323.411715,403.656
888.4286302780646,562.986473,462.565
888.4286302780646,648.812781,504.13
899.6745623069008,433.583895,464.759
922.1664263645733,463.18734,379.146
899.6745623069008,572.885865,325.383
843.4449021627196,231.522622,328.364
865.9367662203921,479.717904,346.311
899.6745623069008,326.158914,312.873
967.1501544799185,139.965087,261.099
1068.3635427394447,439.930874,279.776
1034.625746652936,314.838557,380.535
1012.1338825952633,471.94996,392.121
978.3960865087547,496.53266,240.904
955.9042224510822,446.041025,289.888
899.6745623069008,582.501064,346.305
854.6908341915557,502.311253,388.127
843.4449021627196,394.69681,438.9
820.953038105047,382.381777,478.279
820.953038105047,733.691778,494.041
832.1989701338833,469.62905,488.826
843.4449021627196,303.328738,448.31
865.9367662203921,767.510753,395.779
899.6745623069008,768.268602,348.583
899.6745623069008,498.095722,357.21
888.4286302780646,1195.647615,475.061
888.4286302780646,428.942075,649.677
899.6745623069008,810.613369,766.358
922.1664263645733,2255.498307,844.414
899.6745623069008,805.213701,1011.182
843.4449021627196,495.537985,1185.198
1124.5932028836262,287.887581,1275.863
1349.5118434603512,587.569174,1290.834
1686.8898043254392,456.129879,1334.646
1968.0381050463457,602.157752,1320.358
1968.0381050463457,549.013647,1193.559
1911.8084449021644,656.675456,889.258
1855.578784757983,61.290972,650.035
1799.3491246138017,200.687674,776.954
1686.8898043254392,208.64508,1023.12
1461.9711637487137,316.543715,1068.915
1405.7415036045327,410.516891,969.011
1349.5118434603512,1552.973036,867.665
1237.0525231719887,634.034741,786.411
1180.8228630278072,600.263131,725.648
1068.3635427394447,448.882955,651.424
1012.1338825952633,351.120539,618.373
1012.1338825952633,623.70906,667.771
955.9042224510822,579.280209,692.316
899.6745623069008,676.663702,686.045
843.4449021627196,1113.847376,641.724
843.4449021627196,564.454804,579.934
899.6745623069008,1148.613661,527.059
899.6745623069008,554.886971,462.071
843.4449021627196,322.274942,363.423
1124.5932028836262,130.255157,260.965
1349.5118434603512,537.314366,185.004
1686.8898043254392,452.672196,134.961
1968.0381050463457,302.949814,114.233
1968.0381050463457,435.194323,115.261
1911.8084449021644,304.418144,137.934
1855.578784757983,108.040732,104.903
1799.3491246138017,1091.632951,52.345
1686.8898043254392,1445.263862,48.369
1461.9711637487137,742.928053,46.488
1405.7415036045327,413.16936,42.082
1349.5118434603512,454.329989,41.806
1237.0525231719887,686.515728,50.471
1180.8228630278072,850.684592,79.379
1068.3635427394447,1828.119294,189.828
1012.1338825952633,336.247768,484.851
1012.1338825952633,337.574003,894.023
955.9042224510822,217.739258,1080.175
899.6745623069008,949.06276,1002.956
843.4449021627196,816.486693,871.856
843.4449021627196,1614.358739,724.15
899.6745623069008,283.008933,602.984
899.6745623069008,178.56798,512.193
843.4449021627196,365.519655,454.237
1124.5932028836262,376.129529,437.02
1349.5118434603512,374.803295,451.897
1686.8898043254392,439.220391,484.795
1968.0381050463457,558.628846,498.985
1968.0381050463457,260.226122,565.048
1911.8084449021644,563.365398,515.679
1855.578784757983,498.758839,477.255
1799.3491246138017,908.75471,534.452
1686.8898043254392,268.562452,553.895
1461.9711637487137,277.988189,556.34
1405.7415036045327,116.377063,621.246
1349.5118434603512,436.425826,754.681
1237.0525231719887,919.93297,933.862
1180.8228630278072,240.095779,1102.107
1068.3635427394447,505.579473,1301.093
1012.1338825952633,556.16584,1480.125
1012.1338825952633,804.408487,1510.824
955.9042224510822,1462.504908,1473.819
899.6745623069008,1796.337036,1475.202
843.4449021627196,329.285038,1466.618
843.4449021627196,336.531961,1432.534
899.6745623069008,199.219343,1355.305
899.6745623069008,192.824999,1245.278
843.4449021627196,201.540253,1085.534
1124.5932028836262,96.483548,944.102
1349.5118434603512,371.629806,844.165
1686.8898043254392,290.682146,795.922
1968.0381050463457,329.000845,816.971
1968.0381050463457,303.755027,889.317
1911.8084449021644,473.986677,1006.264
1855.578784757983,431.547178,1352.171
1799.3491246138017,395.075734,1723.528
1686.8898043254392,596.994911,1955.928
1461.9711637487137,427.000089,2065.342
1405.7415036045327,312.565012,2139.977
1349.5118434603512,1732.677788,2244.395
1237.0525231719887,314.506998,2329.277
1180.8228630278072,534.709263,2399.717
1068.3635427394447,609.357309,2388.279
1012.1338825952633,927.227259,2192.547
1012.1338825952633,894.40296,2118.784
955.9042224510822,484.407089,2087.087
899.6745623069008,310.528295,1990.283
843.4449021627196,694.852058,1794.938
843.4449021627196,562.560184,1723.642
899.6745623069008,350.362691,1708.389
899.6745623069008,334.305782,1490.527
843.4449021627196,259.989294,1452.814
1124.5932028836262,360.356814,1427.003
1349.5118434603512,471.571036,1391.108
1686.8898043254392,238.816911,1334.418
1968.0381050463457,378.924095,1299.643
1968.0381050463457,365.614386,1294.283
1911.8084449021644,166.773967,962.655
1855.578784757983,152.848507,1521.553
1799.3491246138017,277.988189,2262.045
1686.8898043254392,229.01225,2186.691
1461.9711637487137,111.356318,2151.93
1405.7415036045327,315.596405,2133.924
1349.5118434603512,792.046089,2125.173
1237.0525231719887,435.904805,2132.818
1180.8228630278072,553.939661,2156.847
1068.3635427394447,592.305725,2186.643
1012.1338825952633,530.162174,2127.059
1012.1338825952633,625.461583,2145.842
955.9042224510822,2483.752708,1955.832
899.6745623069008,708.540691,1915.691
843.4449021627196,607.746882,1864.349
843.4449021627196,644.313057,1841.908
899.6745623069008,458.450789,1843.322
899.6745623069008,153.511624,1898.627
843.4449021627196,196.045853,1734.705
865.9367662203921,264.204825,1684.753
899.6745623069008,224.559892,1656.956
967.1501544799185,372.056095,1599.704
1068.3635427394447,324.83268,1554.962
1034.625746652936,382.997529,1527.382
1012.1338825952633,351.404732,1243.774
978.3960865087547,249.710978,2072.934
955.9042224510822,334.9689,2754.171
899.6745623069008,204.619011,2678.053
854.6908341915557,173.168311,2493.264
843.4449021627196,370.63513,2264.889
820.953038105047,147.6383,1981.431
820.953038105047,607.178496,1757.129
832.1989701338833,526.988684,1635.013
843.4449021627196,826.480816,1561.589
865.9367662203921,1115.741996,1473.849
899.6745623069008,544.229731,1687.16
899.6745623069008,996.049348,1926.325
888.4286302780646,842.206166,1844.219
888.4286302780646,1085.09651,1745.979
899.6745623069008,553.560737,1734.675
922.1664263645733,434.720667,1734.69
899.6745623069008,414.069304,1723.559
843.4449021627196,616.651598,1643.143
865.9367662203921,362.961917,1504.121
899.6745623069008,357.23069,1369.998
967.1501544799185,431.405082,1324.35
1068.3635427394447,390.812838,1324.496
1034.625746652936,410.280063,1289.465
1012.1338825952633,243.837655,893.065
978.3960865087547,131.439295,852.102
955.9042224510822,122.297752,1480.412
899.6745623069008,205.708418,1510.745
854.6908341915557,618.688315,1521.557
843.4449021627196,348.136512,1532.129
820.953038105047,1473.541073,1490.437
820.953038105047,1107.358301,1390.426
832.1989701338833,210.96599,1204.157
843.4449021627196,383.471184,1015.651
865.9367662203921,372.671847,962.569
899.6745623069008,192.114516,1231.044
899.6745623069008,670.97984,1502.113
888.4286302780646,324.169563,1675.196
888.4286302780646,458.403423,1768.001
899.6745623069008,434.531205,1796.259
922.1664263645733,735.444302,1763.102
899.6745623069008,550.908268,1716.116
843.4449021627196,803.698004,1635.141
1124.5932028836262,537.740656,1537.578
1349.5118434603512,436.80475,1410.534
1686.8898043254392,502.927004,1279.775
1968.0381050463457,1089.833061,1181.539
1968.0381050463457,659.848945,1100.685
1911.8084449021644,315.170116,668.348
1855.578784757983,174.778739,386.873
1799.3491246138017,369.072068,745.967
1686.8898043254392,112.350994,717.986
1461.9711637487137,189.035758,662.855
1405.7415036045327,116.377063,692.258
1349.5118434603512,218.023451,775.475
1237.0525231719887,881.330078,932.583
1180.8228630278072,594.058249,1149.463
1068.3635427394447,427.52111,1267.745
1012.1338825952633,371.345613,1255.005
1012.1338825952633,387.213059,1452.807
955.9042224510822,245.874372,1691.482
899.6745623069008,1273.658613,1773.913
843.4449021627196,2343.171869,1813.048
843.4449021627196,251.368771,1691.828
899.6745623069008,294.945042,1474.831
899.6745623069008,336.626692,1330.759
843.4449021627196,284.09834,1305.392
1124.5932028836262,382.571239,1255.119
1349.5118434603512,423.447676,1267.762
1686.8898043254392,386.407845,1289.478
1968.0381050463457,653.549332,1289.666
1968.0381050463457,179.894214,1255.896
1911.8084449021644,345.862967,829.838
1855.578784757983,61.954089,740.913
1799.3491246138017,352.778332,1505.228
1686.8898043254392,162.558437,1605.73
1461.9711637487137,99.51494,1478.607
1405.7415036045327,190.59882,1317.41
1349.5118434603512,410.185332,1189.802
1237.0525231719887,337.384541,1099.049
1180.8228630278072,337.905561,1040.682
1068.3635427394447,451.914348,1040.951
1012.1338825952633,998.55972,1016.871
1012.1338825952633,337.147713,1202.022
955.9042224510822,371.487709,1439.896
899.6745623069008,447.414625,1441.403
843.4449021627196,1741.535138,1324.053
843.4449021627196,572.41221,1208.215
899.6745623069008,198.840419,1145.243
899.6745623069008,421.742517,1098.794
843.4449021627196,243.88502,1046.814
1124.5932028836262,630.056038,983.976
1349.5118434603512,661.033083,918.931
1686.8898043254392,308.349482,828.573
1968.0381050463457,397.301913,764.29
1968.0381050463457,544.040269,716.985
1911.8084449021644,736.675805,477.013
1855.578784757983,969.808854,246.499
1799.3491246138017,719.150566,299.713
1686.8898043254392,193.677578,673.928
1461.9711637487137,71.948212,866.144
1405.7415036045327,1185.03774,944.698
1349.5118434603512,3223.175713,982.691
1237.0525231719887,1363.274161,981.263
1180.8228630278072,2484.178998,967.532
1068.3635427394447,1116.357748,923.601
1012.1338825952633,680.310846,1018.976
1012.1338825952633,658.333249,1380.255
955.9042224510822,652.41256,1692.828
899.6745623069008,458.640251,1785.238
843.4449021627196,788.44631,1598.994
843.4449021627196,388.302466,1432.965
899.6745623069008,1007.180243,1331.582
899.6745623069008,471.94996,1155.282
843.4449021627196,306.454861,967.559
1124.5932028836262,107.803905,781.324
1349.5118434603512,48.407553,613.453
1686.8898043254392,79.337232,448.039
1968.0381050463457,412.600973,347.265
1968.0381050463457,421.884614,365.11
1911.8084449021644,454.329989,346.186
1855.578784757983,443.625384,367.348
1799.3491246138017,654.212449,618.703
