temperature,heat_load,electrical_load,PV,solar_thermal_eff,hp_COP,hp_el_p_max_pu
10.709,0.0,0.17951529,0.0,0.0,3.740826,1.4578551282051282
10.335,0.0,0.09084705133333333,0.0,0.0,3.6981900000000003,1.4564166666666665
9.656,0.0,0.10164638866666666,0.0,0.0,3.630186666666667,1.4521880341880342
8.729,0.0,0.09289955733333333,0.0,0.0,3.549846666666667,1.4442649572649573
9.656,0.0,0.14298069133333333,0.032,0.0,3.630186666666667,1.4521880341880342
11.332,0.0,0.16410571,0.091,0.32863804052228723,3.8118480000000003,1.460251282051282
13.041,0.0,0.05387037533333333,0.236,0.5604449116348745,4.006674,1.466824358974359
14.305,0.0,0.129086808,0.379,0.650472449797261,4.15077,1.4716858974358975
15.573,0.0,0.07455331533333333,0.497,0.6979296061542268,4.295322,1.4765628205128203
16.848,0.0,0.6910943946666667,0.604,0.7303361918069244,4.440671999999999,1.4814666666666667
18.052,0.0,0.15914812,0.689,0.7516491480855363,4.577928,1.486097435897436
18.99,0.0,0.21478680733333333,0.715,0.7610789183389417,4.68486,1.4897051282051281
19.745,0.0,0.39521783066666666,0.7,0.764439058036729,4.77093,1.4926089743589745
20.221,0.0,0.36155674,0.65,0.7625980869586948,4.834697,1.4927397435897434
20.291,0.0,0.071490346,0.545,0.7499483819511175,4.845687,1.492470512820513
20.069,0.0,0.17433666066666667,0.417,0.7263874006749124,4.810833,1.4933243589743588
19.526,0.0,0.368061604,0.266,0.6775002976384616,4.745964,1.4917666666666667
18.655,0.0,0.167926528,0.112,0.5528590921889729,4.64667,1.4884166666666667
17.266,0.0,0.06763795066666667,0.033,0.036866107302594896,4.4883239999999995,1.483074358974359
14.676,0.0,0.12097151733333333,0.001,0.0,4.193064,1.4731128205128203
13.649,0.0,0.08888927733333334,0.0,0.0,4.075986,1.4691628205128204
13.058,0.0,0.3424210733333333,0.0,0.0,4.008612,1.4668897435897437
12.341,0.0,2.127848252666667,0.0,0.0,3.9268739999999998,1.4641320512820513
11.307,0.0,1.121489012,0.0,0.0,3.8089980000000003,1.4601551282051282
10.257,0.0,0.17623128066666668,0.0,0.0,3.689298,1.4561166666666667
9.55,0.0,0.05172313866666667,0.0,0.0,3.621,1.4512820512820515
9.087,0.0,0.08838404533333333,0.0,0.0,3.5808733333333334,1.4473247863247864
8.893,0.0,0.16082170133333332,0.0,0.0,3.56406,1.4456666666666667
10.329,0.0,0.07853201866666666,0.032,0.0,3.697506,1.4563935897435898
12.204,0.0,0.10635136266666667,0.091,0.38024048174885694,3.9112560000000003,1.4636051282051283
15.121,0.0,0.24367977,0.247,0.6086500098312001,4.243794,1.474824358974359
16.984,0.0,0.153148488,0.414,0.6962648789157869,4.456176,1.4819897435897436
18.515,0.0,0.25621584199999997,0.556,0.7384937689906704,4.63071,1.487878205128205
19.932,0.0,0.11629812,0.652,0.7613315370958709,4.792248,1.493328205128205
21.148,0.0,0.16732656466666665,0.703,0.7743442876584395,4.980236,1.489174358974359
22.127,0.0,0.18513599733333333,0.712,0.7811373948180058,5.133939,1.4854089743589745
22.858,0.0,0.9452261540000001,0.688,0.7838530546766778,5.248706,1.4825974358974359
23.181,0.0,0.500590306,0.603,0.7785570355087161,5.299417,1.481355128205128
23.003,0.0,0.41024848599999997,0.459,0.7594728735798213,5.271471,1.4820397435897434
22.491,0.0,0.14364380866666668,0.294,0.7139553784866188,5.191087,1.4840089743589742
21.382,0.0,0.137107368,0.134,0.5526681905821627,5.016974,1.488274358974359
19.587,0.0,0.714840304,0.039,0.0,4.752917999999999,1.492001282051282
17.369,0.0,0.44015191266666664,0.007,0.0,4.5000659999999995,1.483470512820513
15.428,0.0,0.31703315933333337,0.0,0.0,4.278792,1.476005128205128
14.351,0.0,0.27655143466666665,0.0,0.0,4.156014,1.4718628205128204
13.944,0.0,0.183336108,0.0,0.0,4.109616,1.470297435897436
13.622,0.0,0.09037339666666666,0.0,0.0,4.072908,1.4690589743589744
13.471,0.0,0.08551053733333334,0.0,0.0,4.055694,1.468478205128205
13.565,0.0,0.17844167133333333,0.0,0.0,4.06641,1.4688397435897433
13.615,0.0,0.064859174,0.0,0.0,4.07211,1.4690320512820512
13.561,0.0,0.07070092066666667,0.0,0.0,4.065954,1.468824358974359
13.521,0.0,0.063154016,0.0,0.0,4.061394,1.4686705128205129
13.799,0.0,0.064417096,0.008,0.0,4.093086,1.4697397435897437
14.223,0.0,0.100383308,0.029,0.0,4.141422,1.4713705128205128
14.672,0.0,0.132844472,0.057,0.0,4.192608,1.4730974358974358
15.144,0.0,0.083458032,0.074,0.0210535854239918,4.246416,1.4749128205128206
15.805,0.0,0.12046628533333333,0.096,0.21617902281548101,4.32177,1.477455128205128
16.628,0.0,0.20461901133333335,0.134,0.39913877809717146,4.415592,1.4806205128205128
17.734,0.0,0.06438551933333334,0.188,0.5429338199188867,4.541676,1.484874358974359
19.079,0.0,0.079510906,0.242,0.6290454654977393,4.695005999999999,1.4900474358974358
20.268,0.0,0.059112158666666664,0.271,0.66919584437043,4.842076,1.4925589743589742
21.439,0.0,0.07310077333333333,0.339,0.7157896977274253,5.025923,1.4880551282051284
22.404,0.0,0.11806643266666667,0.404,0.7443071199011217,5.177428,1.4843435897435897
22.492,0.0,0.032555895333333335,0.324,0.7255828175830319,5.191244,1.484005128205128
22.016,0.0,0.08901558533333333,0.187,0.6447557549251407,5.116511999999999,1.4858358974358974
21.287,0.0,0.252205562,0.089,0.4448772924070628,5.002059,1.4886397435897438
19.65,0.0,0.14727516466666665,0.032,0.0,4.7600999999999996,1.4922435897435897
17.596,0.0,0.10913013933333333,0.0,0.0,4.525944,1.4843435897435897
16.291,0.0,0.058796388666666664,0.0,0.0,4.377174,1.4793243589743588
15.476,0.0,0.030819159999999998,0.0,0.0,4.284264,1.4761897435897438
14.791,0.0,0.08112133333333334,0.0,0.0,4.206174,1.473555128205128
14.325,0.0,0.06612225466666667,0.0,0.0,4.15305,1.4717628205128204
14.303,0.0,0.06312243866666667,0.0,0.0,4.150542,1.4716782051282051
14.499,0.0,0.08948924000000001,0.0,0.0,4.172886,1.4724320512820515
14.156,0.0,0.016735813999999998,0.0,0.0,4.133784,1.4711128205128203
13.601,0.0,0.11490873133333333,0.0,0.0,4.070514,1.4689782051282052
14.207,0.0,0.26616259933333336,0.033,0.0,4.139598,1.4713089743589742
16.142,0.0,0.15444314533333334,0.096,0.4059671031493788,4.360188,1.478751282051282
18.512,0.0,0.07060618933333333,0.215,0.6224676878178254,4.630368,1.4878666666666667
20.678,0.0,0.016577929333333335,0.344,0.7123084480436018,4.906446,1.490982051282051
22.115,0.0,0.10328839266666667,0.455,0.7512125879244443,5.132054999999999,1.485455128205128
23.334,0.0,0.08465795799999999,0.57,0.7765723591667154,5.3234379999999994,1.4807666666666666
24.245,0.0,0.045344583333333334,0.633,0.7886187196294716,5.466465,1.4772628205128207
24.6,0.0,0.050996868,0.607,0.7887863027110311,5.5222,1.475897435897436
24.368,0.0,0.016798968,0.522,0.77925691929744,5.4857759999999995,1.4767897435897437
23.619,0.0,0.035745172666666665,0.425,0.7597643739744754,5.368183,1.4796705128205128
21.629,0.0,0.12217144333333334,0.219,0.6556314310431192,5.055753,1.4873243589743588
19.468,0.0,0.038050294666666665,0.15,0.524333949361759,4.739352,1.4915435897435898
17.916,0.0,0.10957221733333333,0.104,0.3464031180924699,4.562424,1.485574358974359
17.004,0.0,0.31081248866666666,0.052,0.0,4.458456,1.4820666666666666
16.272,0.0,0.215860426,0.017,0.0,4.375007999999999,1.479251282051282
15.481,0.0,0.05841746466666667,0.0,0.0,4.284834,1.4762089743589744
14.88,0.0,0.07979509866666666,0.0,0.0,4.21632,1.473897435897436
14.402,0.0,0.11399299866666666,0.0,0.0,4.161828,1.4720589743589745
13.866,0.0,0.080710832,0.0,0.0,4.100724,1.469997435897436
13.226,0.0,0.039029182,0.0,0.0,4.027764,1.4675358974358974
12.674,0.0,0.033503205333333334,0.0,0.0,3.964836,1.4654128205128205
12.282,0.0,0.10811967466666667,0.0,0.0,3.920148,1.463905128205128
12.115,0.0,0.05046005866666667,0.0,0.0,3.90111,1.4632628205128206
12.089,0.0,0.12027682266666667,0.0,0.0,3.898146,1.4631628205128204
12.483,0.0,0.13811783266666666,0.028,0.0,3.9430620000000003,1.4646782051282052
13.423,0.0,0.149517132,0.091,0.22370325798827584,4.050222,1.4682935897435898
15.017,0.0,0.07291131133333333,0.209,0.5477531229939954,4.2319379999999995,1.4744243589743589
16.546,0.0,0.028703500000000003,0.377,0.6758591010178352,4.406244,1.4803051282051283
17.996,0.0,0.10581455333333334,0.486,0.7185336132770213,4.571543999999999,1.4858820512820514
19.073,0.0,0.07297446533333334,0.551,0.7396089701089921,4.694322,1.4900243589743591
19.728,0.0,0.019167244,0.549,0.7444321587993565,4.768992,1.49254358974359
20.208,0.0,0.06934310933333333,0.527,0.7450232898483914,4.832655999999999,1.4927897435897437
20.588,0.0,0.096120412,0.518,0.7470109767649508,4.892316,1.491328205128205
20.316,0.0,0.05645969,0.374,0.7114445114280991,4.849612,1.492374358974359
20.266,0.0,0.06602752333333334,0.363,0.7079704841498928,4.841761999999999,1.4925666666666666
19.956,0.0,0.060722586,0.263,0.6596421149090246,4.7949839999999995,1.4934205128205127
19.647,0.0,0.09984649866666667,0.197,0.6101434271875895,4.759758,1.4922320512820513
18.851,0.0,0.5471348153333333,0.095,0.39484863877291465,4.669014,1.4891705128205128
17.751,0.0,0.13388651333333332,0.031,0.0,4.543614,1.4849397435897436
16.222,0.0,0.07073249733333332,0.0,0.0,4.369308,1.4790589743589744
15.411,0.0,0.09447840733333333,0.0,0.0,4.276854,1.4759397435897434
14.693,0.0,0.04408150266666667,0.0,0.0,4.195002,1.473178205128205
13.88,0.0,0.09422579133333332,0.0,0.0,4.10232,1.470051282051282
13.016,0.0,0.09245747933333333,0.0,0.0,4.003824,1.4667282051282051
12.249,0.0,0.08099502533333333,0.0,0.0,3.916386,1.4637782051282051
11.775,0.0,0.10448831933333334,0.0,0.0,3.86235,1.4619551282051282
11.64,0.0,0.08989974133333334,0.0,0.0,3.84696,1.4614358974358974
11.636,0.0,0.07641635933333334,0.0,0.0,3.846504,1.4614205128205127
11.941,0.0,0.14279122933333332,0.015,0.0,3.8812740000000003,1.4625935897435896
12.565,0.0,0.308917868,0.062,0.0,3.95241,1.4649935897435897
13.283,0.0,0.1517591,0.146,0.35334539733696174,4.034262,1.4677551282051282
14.453,0.0,0.04818651400000001,0.291,0.5947909114320916,4.167642,1.4722551282051284
15.831,0.0,0.030882313999999998,0.413,0.6741048065039141,4.324733999999999,1.4775551282051282
16.933,0.0,0.09419421466666666,0.497,0.7091553979907214,4.450362,1.4817935897435897
17.884,0.0,0.056049188666666666,0.571,0.7326761357162908,4.558776,1.485451282051282
18.664,0.0,0.049070670000000004,0.615,0.7458947570877945,4.647696,1.488451282051282
19.21,0.0,0.11702439133333332,0.604,0.7484481878262477,4.70994,1.490551282051282
19.482,0.0,0.018030471333333332,0.547,0.7419186244532451,4.7409479999999995,1.4915974358974358
19.577,0.0,0.04967063333333333,0.485,0.7322028401513953,4.751778,1.4919628205128206
19.312,0.0,0.07218503999999999,0.352,0.6952371826684548,4.7215679999999995,1.4909435897435896
18.609,0.0,0.08617365466666667,0.195,0.5857374489806206,4.641426,1.4882397435897436
17.707,0.0,0.43525747666666664,0.081,0.2534512479437053,4.538598,1.4847705128205126
16.723,0.0,0.070985114,0.024,0.0,4.426422,1.4809858974358976
15.536,0.0,0.095741488,0.0,0.0,4.291104,1.4764205128205128
14.868,0.0,0.07430069933333333,0.0,0.0,4.214952,1.4738512820512821
14.498,0.0,0.043418386,0.0,0.0,4.172772,1.4724282051282052
14.062,0.0,0.039660722,0.0,0.0,4.123068,1.470751282051282
13.454,0.0,0.07407966066666667,0.0,0.0,4.053756,1.4684128205128204
12.743,0.0,0.06470128933333334,0.0,0.0,3.972702,1.4656782051282051
12.477,0.0,0.09769926266666668,0.0,0.0,3.942378,1.464655128205128
12.315,0.0,0.040197531333333335,0.0,0.0,3.9239100000000002,1.4640320512820513
12.128,0.0,0.026682571333333335,0.0,0.0,3.9025920000000003,1.4633128205128203
12.283,0.0,0.348515436,0.024,0.0,3.920262,1.4639089743589744
13.278,0.0,0.460045428,0.078,0.07333731198530531,4.033692,1.4677358974358972
14.247,0.0,0.056270228,0.156,0.41397223237253744,4.144158,1.4714628205128206
15.012,0.0,0.05229152533333333,0.233,0.5467020384498096,4.231368,1.4744051282051283
15.871,0.0,0.03937652866666667,0.32,0.6297215894497723,4.329294,1.4777089743589744
16.888,0.0,0.10830913733333335,0.478,0.7034431175810952,4.445232,1.4816205128205129
17.852,0.0,0.056270228,0.588,0.7345336722969922,4.555128,1.485328205128205
18.869,0.0,0.06069100933333333,0.676,0.7550199661290837,4.671066,1.4892397435897435
19.663,0.0,0.063469786,0.697,0.76324108213698,4.761582,1.4922935897435896
20.043,0.0,0.040797494,0.653,0.7611402418942894,4.806750999999999,1.493424358974359
20.062,0.0,0.11190891600000001,0.56,0.749867410401936,4.809734,1.493351282051282
19.779,0.0,0.07790047866666668,0.43,0.7254913387653934,4.774806,1.4927397435897434
19.174,0.0,0.08497372800000001,0.271,0.6734118893562879,4.705836,1.4904128205128204
18.221,0.0,0.466392406,0.113,0.5404592626510193,4.597194,1.486747435897436
16.923,0.0,0.17092634333333334,0.033,0.0,4.449222,1.4817551282051282
14.919,0.0,0.029650810666666666,0.0,0.0,4.220766,1.4740474358974358
14.017,0.0,0.12169778866666665,0.0,0.0,4.117938,1.470578205128205
13.509,0.0,0.259341966,0.0,0.0,4.060026,1.4686243589743588
13.009,0.0,0.261678664,0.0,0.0,4.003026,1.4667012820512821
12.069,0.0,0.23629075,0.0,0.0,3.8958660000000003,1.4630858974358976
11.01,0.0,0.08342645466666666,0.0,0.0,3.77514,1.4590128205128206
10.259,0.0,0.019577744666666667,0.0,0.0,3.6895260000000003,1.4561243589743589
9.685,0.0,0.100004384,0.0,0.0,3.6327000000000003,1.4524358974358975
9.228,0.0,0.06612225466666667,0.0,0.0,3.5930933333333335,1.4485299145299146
10.516,0.0,0.14853824533333335,0.028,0.0,3.718824,1.4571128205128205
12.474,0.0,0.17901005733333333,0.086,0.3212582889742878,3.942036,1.4646435897435897
13.943,0.0,0.07316392733333334,0.216,0.5457256892079567,4.109502,1.4702935897435898
15.296,0.0,0.07272184933333332,0.385,0.6634391580018685,4.263744,1.475497435897436
16.799,0.0,0.112729918,0.528,0.716332728604569,4.435086,1.4812782051282052
18.176,0.0,0.20534528200000002,0.646,0.7468621664509375,4.592064,1.486574358974359
19.266,0.0,0.08977343333333333,0.706,0.7614149100027653,4.716323999999999,1.4907666666666666
20.22,0.0,0.16426359466666665,0.72,0.7690120897656851,4.83454,1.4927435897435897
20.927,0.0,0.17386300533333332,0.698,0.7715085312198733,4.945539,1.4900243589743591
21.393,0.0,0.17373669733333333,0.642,0.7691764381986196,5.018701,1.4882320512820513
21.487,0.0,0.27711982133333335,0.54,0.7580983188022336,5.033459,1.4878705128205127
21.26,0.0,0.31071775733333334,0.397,0.7317725612808802,4.99782,1.4887435897435897
20.678,0.0,0.35315725600000003,0.233,0.6676088586889767,4.906446,1.490982051282051
19.73,0.0,0.3710614193333333,0.098,0.47036665178315873,4.76922,1.492551282051282
18.341,0.0,0.13537063266666668,0.029,0.0,4.610874,1.4872089743589743
15.909,0.0,0.22662818533333332,0.0,0.0,4.333626,1.4778551282051282
14.548,0.0,0.22337575399999998,0.0,0.0,4.178472,1.4726205128205128
13.683,0.0,0.21226064666666666,0.0,0.0,4.079862,1.46929358974359
12.985,0.0,0.29432929066666663,0.0,0.0,4.00029,1.4666089743589743
12.44,0.0,0.27813028533333334,0.0,0.0,3.93816,1.4645128205128204
12.111,0.0,0.313243918,0.0,0.0,3.9006540000000003,1.4632474358974357
12.019,0.0,0.12643433933333334,0.0,0.0,3.8901660000000002,1.4628935897435897
11.933,0.0,0.049923249333333336,0.0,0.0,3.880362,1.4625628205128207
11.641,0.0,0.13581271066666667,0.0,0.0,3.847074,1.4614397435897435
12.255,0.0,0.04717605,0.028,0.0,3.9170700000000003,1.4638012820512818
13.958,0.0,0.12633960866666666,0.087,0.3271757065493999,4.111212,1.4703512820512818
15.594,0.0,0.17468400733333334,0.206,0.5591316192747169,4.297715999999999,1.47664358974359
16.923,0.0,0.067290604,0.344,0.6637891402393657,4.449222,1.4817551282051282
18.43,0.0,0.09889918866666668,0.495,0.7235827968950493,4.62102,1.487551282051282
19.735,0.0,0.6838632593333333,0.593,0.75056921209602,4.7697899999999995,1.4925705128205127
20.899,0.0,0.172884118,0.664,0.7677854775277977,4.941143,1.4901320512820513
21.849,0.0,0.2749410073333333,0.685,0.7761701527130279,5.090293,1.486478205128205
22.394,0.0,0.556671072,0.654,0.7768815087194318,5.175858,1.4843820512820511
22.654,0.0,0.08727885,0.606,0.7741672756451171,5.216678,1.4833820512820513
22.546,0.0,0.12646591666666665,0.517,0.7633912598091395,5.1997219999999995,1.483797435897436
22.146,0.0,0.22422833266666667,0.39,0.739248707702191,5.136922,1.4853358974358974
21.479,0.0,0.253152872,0.242,0.6863238911625915,5.032203,1.487901282051282
20.519,0.0,0.3891550453333333,0.104,0.5401330802893596,4.881482999999999,1.4915935897435897
18.954,0.0,0.27857236333333335,0.031,0.0,4.680756,1.4895666666666665
16.457,0.0,0.2693518773333333,0.0,0.0,4.396098,1.4799628205128206
15.392,0.0,0.223691524,0.0,0.0,4.274688,1.4758666666666667
14.818,0.0,0.28463514866666667,0.0,0.0,4.209252,1.4736589743589743
14.352,0.0,0.34298945933333336,0.0,0.0,4.156128,1.4718666666666667
13.868,0.0,0.29966580466666665,0.0,0.0,4.100952,1.470005128205128
13.475,0.0,0.16596875333333333,0.0,0.0,4.05615,1.4684935897435896
13.363,0.0,0.03947126,0.0,0.0,4.043382,1.4680628205128206
13.221,0.0,0.06533282933333333,0.0,0.0,4.027194,1.4675166666666666
12.995,0.0,0.16318997666666665,0.0,0.0,4.00143,1.466647435897436
13.748,0.0,0.028735077333333334,0.021,0.0,4.087272,1.4695435897435898
15.119,0.0,0.07881621133333333,0.087,0.25833947615007474,4.2435659999999995,1.4748166666666667
17.797,0.0,0.09567833399999999,0.221,0.6167489703988478,4.548858,1.4851166666666666
20.396,0.0,0.13094985133333334,0.369,0.716597066363537,4.862172,1.4920666666666667
22.279,0.0,0.20670309333333334,0.5,0.7596424742883314,5.1578029999999995,1.484824358974359
23.702,0.0,0.22845965199999999,0.577,0.7794313175843693,5.381214,1.479351282051282
24.809,0.0,0.4094590613333333,0.625,0.7913290103877584,5.555013,1.4750935897435897
25.424,0.0,0.07139561466666666,0.585,0.7925663119646066,5.651568,1.4727282051282051
25.482,0.0,0.37785047600000005,0.479,0.7836381815070506,5.660674,1.4725051282051282
25.235,0.0,0.7570903406666667,0.397,0.7708641043083023,5.621895,1.473455128205128
24.101,0.0,0.28539299733333334,0.224,0.7039892245725573,5.4438569999999995,1.4778166666666668
22.725,0.0,0.13293920333333334,0.115,0.5471970229617744,5.227825,1.4831089743589743
21.799,0.0,0.33796871533333334,0.093,0.4543357258357087,5.082443,1.4866705128205127
21.199,0.0,0.15804292466666667,0.074,0.36241002883474316,4.988243,1.488978205128205
20.007,0.0,0.18463076533333334,0.021,0.0,4.801099,1.4935628205128204
18.299,0.0,0.05541764866666667,0.0,0.0,4.6060859999999995,1.4870474358974357
17.604,0.0,0.06934310933333333,0.0,0.0,4.5268559999999995,1.484374358974359
17.076,0.0,0.160790124,0.0,0.0,4.466664,1.4823435897435897
16.593,0.0,0.29950792,0.0,0.0,4.411602,1.4804858974358974
16.167,0.0,0.4773180513333333,0.0,0.0,4.363038,1.478847435897436
15.571,0.0,0.079131982,0.0,0.0,4.295094,1.4765551282051281
15.189,0.0,0.12675010933333333,0.0,0.0,4.251546,1.4750858974358976
14.749,0.0,0.020809248,0.0,0.0,4.201386,1.47339358974359
14.333,0.0,0.04187111266666666,0.0,0.0,4.153962,1.4717935897435896
14.684,0.0,0.12258194466666666,0.02,0.0,4.193976,1.4731435897435896
15.189,0.0,0.2009245013333333,0.075,0.1449571537080363,4.251546,1.4750858974358976
16.199,0.0,0.07464804666666668,0.185,0.5322409702622709,4.366686,1.4789705128205128
17.79,0.0,0.048628592,0.354,0.6790052837246011,4.5480599999999995,1.4850897435897437
19.641,0.0,0.13669686733333333,0.482,0.7317969650267061,4.759074,1.4922089743589744
21.239,0.0,0.5731226926666667,0.59,0.761800015625281,4.994523,1.488824358974359
22.615,0.0,0.08465795799999999,0.667,0.7796989681314567,5.210554999999999,1.4835320512820511
23.627,0.0,0.07376389066666666,0.679,0.7871897849684419,5.369439,1.4796397435897437
24.305,0.0,0.088163006,0.655,0.7897759475384813,5.475885,1.4770320512820512
24.565,0.0,0.3234117146666667,0.579,0.7854531407056152,5.516705,1.4760320512820513
24.497,0.0,0.8761356606666667,0.48,0.7748613572468495,5.506029,1.4762935897435898
24.187,0.0,0.09507837066666668,0.36,0.7539525832737312,5.457359,1.4774858974358973
23.676,0.0,1.9747944953333334,0.235,0.7152028428958672,5.377132,1.479451282051282
22.792,0.0,0.7724999206666667,0.104,0.6116991928113983,5.2383440000000006,1.482851282051282
20.49,0.0,0.4503828633333333,0.03,0.05844873033504678,4.87693,1.4917051282051281
18.893,0.0,0.6844000686666667,0.0,0.0,4.673802,1.4893320512820514
18.761,0.0,1.7746909966666669,0.0,0.0,4.658754,1.488824358974359
18.333,0.0,0.34469461799999995,0.0,0.0,4.6099619999999994,1.487178205128205
17.349,0.0,0.21194487666666664,0.0,0.0,4.497786,1.4833935897435897
16.504,0.0,0.30200250333333334,0.0,0.0,4.401456,1.4801435897435897
16.305,0.0,0.14891716933333335,0.0,0.0,4.378769999999999,1.4793782051282052
16.425,0.0,0.26265755133333335,0.0,0.0,4.39245,1.4798397435897435
16.539,0.0,0.04638662466666666,0.0,0.0,4.405446,1.480278205128205
16.347,0.0,0.04357627066666667,0.0,0.0,4.383558,1.4795397435897437
16.547,0.0,0.17822063266666666,0.023,0.0,4.406358,1.4803089743589743
17.894,0.0,0.25880515666666665,0.089,0.4317127264038231,4.559915999999999,1.4854897435897436
20.745,0.0,0.12422394866666665,0.222,0.6688102304232819,4.916965,1.490724358974359
23.45,0.0,0.08513161333333334,0.371,0.7507525050080307,5.34165,1.4803205128205128
25.571,0.0,0.29076108866666667,0.495,0.786594924311096,5.674647,1.4721628205128205
26.969,0.0,0.53431455,0.569,0.8026816663433185,5.894133,1.4667858974358974
27.063,0.0,0.16391624800000001,0.442,0.7936933133646986,5.908891,1.4664243589743589
26.789,0.0,0.09151016866666667,0.339,0.7780482151330043,5.865873000000001,1.4674782051282051
27.864,0.0,0.268941376,0.519,0.8061904256136914,6.034648000000001,1.4633435897435896
28.206,0.0,0.312549224,0.474,0.8059672158374188,6.088342,1.4620282051282052
27.455,0.0,0.110961606,0.328,0.7839620586726259,5.970435,1.4649166666666666
25.958,0.0,0.21759716133333332,0.183,0.7150597567643303,5.735405999999999,1.470674358974359
24.37,0.0,0.057849078666666665,0.103,0.5784521640698695,5.48609,1.4767820512820513
22.638,0.0,0.3106861806666667,0.047,0.22852215631760886,5.2141660000000005,1.4834435897435898
20.906,0.0,0.17828378666666667,0.014,0.0,4.942241999999999,1.4901051282051283
19.302,0.0,0.09031024266666667,0.0,0.0,4.720428,1.4909051282051282
18.096,0.0,0.071806116,0.0,0.0,4.5829439999999995,1.4862666666666668
17.353,0.0,0.13376020533333333,0.0,0.0,4.498242,1.4834089743589745
16.89,0.0,0.23262781733333335,0.0,0.0,4.44546,1.481628205128205
16.308,0.0,0.149075054,0.0,0.0,4.379112,1.4793897435897434
15.468,0.0,0.060469970000000005,0.0,0.0,4.283352,1.4761589743589745
14.641,0.0,0.15008551866666667,0.0,0.0,4.189074,1.472978205128205
14.181,0.0,0.08664730933333332,0.0,0.0,4.136634,1.4712089743589742
13.849,0.0,0.04379731,0.0,0.0,4.0987860000000005,1.4699320512820513
14.255,0.0,0.20979764,0.022,0.0,4.1450700000000005,1.4714935897435897
15.401,0.0,0.28842439000000003,0.081,0.40813967754344915,4.275714,1.475901282051282
17.217,0.0,0.068995762,0.235,0.6270534596054766,4.4827379999999994,1.4828858974358976
19.16,0.0,0.08418430266666667,0.395,0.710560667521482,4.7042399999999995,1.4903589743589742
20.828,0.0,0.100699078,0.528,0.7507911361676977,4.929996,1.4904051282051283
22.119,0.0,0.16281105266666665,0.621,0.7718300037910084,5.132683,1.4854397435897437
23.08,0.0,0.08945766333333333,0.673,0.7830597059127212,5.28356,1.4817435897435898
23.598,0.0,0.26903610733333333,0.642,0.7836579847370682,5.364885999999999,1.4797512820512821
23.636,0.0,0.2228073673333333,0.527,0.7721750664855521,5.370852,1.4796051282051284
24.07,0.0,0.5174208513333333,0.554,0.7789342058956464,5.43899,1.4779358974358974
24.21,0.0,0.11819274066666667,0.495,0.7739330030000531,5.46097,1.477397435897436
24.08,0.0,0.18311506866666669,0.376,0.7560081106287833,5.44056,1.477897435897436
23.63,0.0,0.251826638,0.228,0.7100529119521547,5.36991,1.479628205128205
22.812,0.0,0.49777995199999997,0.099,0.5908268184159857,5.241484,1.4827743589743587
20.95,0.0,0.09608883466666666,0.028,0.05068798172994573,4.9491499999999995,1.4899358974358974
18.425,0.0,0.20992394866666667,0.0,0.0,4.62045,1.4875320512820511
17.702,0.0,0.200766616,0.0,0.0,4.538028,1.484751282051282
17.656,0.0,0.048249667999999996,0.0,0.0,4.5327839999999995,1.484574358974359
17.698,0.0,0.10688817133333334,0.0,0.0,4.537572,1.4847358974358973
17.124,0.0,0.22261790533333334,0.0,0.0,4.472136,1.482528205128205
16.368,0.0,0.0715535,0.0,0.0,4.385952,1.4796205128205129
15.642,0.0,0.09059443533333333,0.0,0.0,4.303188,1.4768282051282051
15.181,0.0,0.06609067733333333,0.0,0.0,4.250634,1.4750551282051283
14.569,0.0,0.077205784,0.0,0.0,4.180866,1.472701282051282
15.133,0.0,0.3344952446666667,0.023,0.0,4.245162,1.4748705128205126
16.769,0.0,0.23846956333333333,0.073,0.21760789308559472,4.431666,1.4811628205128207
18.78,0.0,0.12937100133333332,0.171,0.5641095458288464,4.66092,1.4888974358974358
21.223,0.0,0.5073162086666666,0.351,0.7190315156119802,4.992011,1.4888858974358976
22.545,0.0,0.09848868733333332,0.439,0.750489219350955,5.199565,1.483801282051282
23.565,0.0,0.07957406,0.527,0.7720274245451871,5.359705,1.479878205128205
24.546,0.0,0.03817660266666666,0.589,0.7858815659634004,5.513722,1.476105128205128
25.367,0.0,0.04963905666666666,0.585,0.7914795290221365,5.642619,1.472947435897436
26.072,0.0,0.27020445666666665,0.57,0.7954682342544434,5.753304,1.4702358974358973
26.664,0.0,0.08746831199999999,0.539,0.7976878967847537,5.846248,1.4679589743589743
27.044,0.0,0.193377596,0.483,0.796712423538438,5.905908,1.466497435897436
27.097,0.0,0.31084406533333336,0.38,0.7881245492902875,5.914229000000001,1.4662935897435898
26.764,0.0,1.014727148,0.242,0.7638402006324093,5.861948,1.467574358974359
25.989,0.0,1.70099026,0.101,0.691709753486213,5.740273,1.4705551282051281
23.787,0.0,2.2510933146666665,0.027,0.2766526355149934,5.394559,1.479024358974359
21.802,0.0,0.8337908926666667,0.0,0.0,5.082914,1.4866589743589744
21.245,0.0,0.20869244533333334,0.0,0.0,4.995465,1.488801282051282
20.866,0.0,0.14459111933333332,0.0,0.0,4.935962,1.4902589743589743
20.628,0.0,0.155327302,0.0,0.0,4.8985959999999995,1.491174358974359
20.269,0.0,0.11440349933333332,0.0,0.0,4.842232999999999,1.4925551282051281
19.705,0.0,0.024819527999999997,0.0,0.0,4.766369999999999,1.4924551282051282
