PV,wind,electrical load
0.0,0.085,43551.88
0.009,0.089,43650.84
0.035,0.089,45349.4
0.131,0.062,50461.22
0.313,0.048,56338.02
0.481,0.049,60182.36
0.616,0.049,61707.35
0.708,0.05,63234.59
0.759,0.054,64185.45
0.769,0.067,64304.61
0.743,0.086,63191.86
0.676,0.108,61780.69
0.572,0.126,61251.74
0.433,0.139,60835.93
0.268,0.139,59912.7
0.105,0.131,60071.34
0.032,0.142,59735.03
0.003,0.148,57720.62
0.0,0.126,55742.32
0.0,0.096,54088.02
0.0,0.077,50600.94
0.0,0.067,47369.3
0.0,0.067,45409.12
0.0,0.079,44144.05
0.0,0.111,44178.31
0.009,0.156,44562.27
0.035,0.197,45976.71
0.13,0.167,50953.96
0.305,0.118,56812.45
0.462,0.145,61026.54
0.586,0.153,62294.21
0.672,0.149,63663.2
0.71,0.14,65232.64
0.722,0.136,65809.41
0.7,0.131,65400.01
0.641,0.125,63761.86
0.546,0.116,63196.05
0.395,0.101,61567.58
0.239,0.091,61284.0
0.102,0.056,60037.28
0.037,0.036,59870.94
0.003,0.053,58135.87
0.0,0.09,56301.01
0.0,0.112,55284.22
0.0,0.117,51614.21
0.0,0.113,48630.17
0.0,0.109,45886.85
0.0,0.109,45215.81
0.0,0.113,44344.29
0.009,0.121,45158.68
0.042,0.125,47317.32
0.131,0.109,51211.08
0.297,0.085,57229.68
0.459,0.104,60746.88
0.589,0.135,61921.32
0.66,0.141,62661.25
0.662,0.104,64145.82
0.6,0.057,63673.58
0.608,0.037,63442.08
0.569,0.038,61882.0
0.483,0.046,60361.56
0.389,0.056,58892.91
0.266,0.061,58612.11
0.115,0.058,58018.1
0.041,0.061,57195.12
0.002,0.07,54973.14
0.0,0.056,52865.29
0.0,0.041,50966.49
0.0,0.029,47817.48
0.0,0.015,45139.49
0.0,0.03,43033.0
0.0,0.052,41176.92
0.0,0.054,40855.71
0.007,0.029,40247.01
0.044,0.009,40413.82
0.13,0.011,41325.79
0.307,0.021,43619.18
0.473,0.024,47632.59
0.608,0.024,50157.19
0.705,0.025,53365.0
0.766,0.027,54575.26
0.783,0.027,54071.04
0.743,0.026,52400.69
0.664,0.026,50441.59
0.558,0.03,49834.91
0.42,0.036,49350.37
0.249,0.047,49625.25
0.109,0.064,49224.31
0.041,0.09,48360.56
0.003,0.12,47584.28
0.0,0.13,45419.3
0.0,0.125,45139.44
0.0,0.119,43807.0
0.0,0.118,41177.2
0.0,0.119,39498.51
0.0,0.115,38127.91
0.0,0.113,37424.6
0.007,0.106,37325.82
0.047,0.08,36503.84
0.127,0.053,36850.51
0.288,0.046,38122.34
0.462,0.06,41499.4
0.584,0.074,45075.33
0.636,0.068,47820.4
0.709,0.055,48870.41
0.769,0.046,49284.6
0.752,0.041,48497.58
0.687,0.038,46838.67
0.59,0.041,46374.55
0.449,0.048,46468.44
0.28,0.056,47464.88
0.113,0.064,47958.78
0.034,0.079,48398.67
0.003,0.105,48394.44
0.0,0.116,47029.69
0.0,0.118,47255.42
0.0,0.113,45670.32
0.0,0.106,42755.24
0.0,0.096,41240.82
0.0,0.087,39857.86
0.0,0.078,39599.03
0.008,0.069,40257.0
0.046,0.053,41666.31
0.134,0.038,48382.74
0.307,0.038,54604.31
0.451,0.043,59407.55
0.582,0.054,60722.64
0.678,0.063,61735.88
0.699,0.062,63280.75
0.671,0.056,64222.82
0.53,0.052,63212.37
0.513,0.047,63727.58
0.428,0.042,62977.79
0.307,0.038,61612.5
0.201,0.034,60778.42
0.081,0.029,60355.82
0.015,0.026,59780.82
0.0,0.022,57517.58
0.0,0.014,55239.78
0.0,0.008,53080.0
0.0,0.01,49284.81
0.0,0.014,45847.23
0.0,0.017,44064.46
0.0,0.023,42823.19
0.0,0.035,42942.01
0.005,0.05,43264.51
0.046,0.062,44806.47
0.122,0.056,50418.99
0.255,0.055,56398.77
0.414,0.067,60509.07
0.518,0.08,62179.26
0.582,0.092,63619.44
0.54,0.099,65314.44
0.522,0.105,65410.26
0.502,0.11,65372.94
0.435,0.11,64055.08
0.38,0.102,63864.89
0.293,0.09,62678.9
0.193,0.075,61393.0
0.098,0.063,60467.15
0.037,0.038,59872.21
0.001,0.018,58048.19
0.0,0.012,55229.97
0.0,0.017,53028.28
0.0,0.035,49592.32
0.0,0.057,46256.86
0.0,0.077,44726.19
0.0,0.091,43460.01
0.0,0.1,43319.01
0.002,0.106,43576.32
0.027,0.11,45397.04
0.089,0.091,50297.07
0.149,0.07,56424.56
0.187,0.087,60416.4
0.215,0.094,60171.77
0.257,0.103,63002.52
0.255,0.131,63935.14
0.232,0.172,64162.01
0.233,0.184,65049.6
0.218,0.136,63558.88
0.196,0.099,63102.91
0.166,0.091,61361.93
0.167,0.084,59966.05
0.124,0.086,59729.27
0.045,0.115,59586.21
0.002,0.151,57630.17
0.0,0.166,55065.31
0.0,0.166,53076.05
0.0,0.176,49309.53
0.0,0.202,46752.53
0.0,0.207,45326.65
0.0,0.195,44801.93
0.0,0.164,44702.32
0.0,0.113,45295.03
0.027,0.071,47179.29
0.088,0.046,51949.82
0.183,0.058,58337.03
0.252,0.091,61788.72
0.351,0.15,63689.97
0.528,0.187,65530.05
0.445,0.171,67148.02
0.482,0.217,66962.77
0.595,0.26,67628.73
0.521,0.228,65615.88
0.415,0.189,64503.69
0.357,0.144,63230.4
0.25,0.098,63001.79
0.116,0.075,62718.22
0.038,0.067,61655.38
0.001,0.067,60385.55
0.0,0.051,57184.89
0.0,0.034,54642.76
0.0,0.021,51408.71
0.0,0.013,48467.88
0.0,0.009,46526.97
0.0,0.007,44334.44
0.0,0.008,43873.85
0.004,0.01,44050.19
0.042,0.011,45963.94
0.109,0.01,51398.42
0.245,0.019,57648.07
0.413,0.038,61337.03
0.493,0.048,62193.84
0.535,0.048,62673.81
0.557,0.041,63774.27
0.688,0.035,64005.88
0.666,0.036,62890.22
0.617,0.036,61466.3
0.513,0.028,61380.86
0.399,0.018,60751.09
0.246,0.015,59709.71
0.109,0.016,58597.94
0.04,0.015,57697.35
0.001,0.018,55321.67
0.0,0.024,52335.82
0.0,0.029,50908.73
0.0,0.037,48583.27
0.0,0.048,45253.42
0.0,0.055,43128.21
0.0,0.053,41702.59
0.0,0.048,40831.38
0.005,0.05,41055.26
0.044,0.038,40445.86
0.073,0.025,41156.54
0.132,0.026,43159.25
0.237,0.029,46344.24
0.158,0.03,50119.48
0.179,0.032,52698.94
0.242,0.038,54229.32
0.225,0.048,54209.9
0.266,0.052,53298.88
0.271,0.05,51495.04
0.222,0.05,50848.8
0.174,0.054,50452.12
0.123,0.062,51237.21
0.09,0.078,51273.14
0.029,0.099,50329.5
0.001,0.131,49158.91
0.0,0.142,47129.94
0.0,0.139,46908.82
0.0,0.13,44713.64
0.0,0.113,41587.5
0.0,0.097,40290.43
0.0,0.082,38848.5
0.0,0.068,37972.2
0.005,0.059,37635.15
0.051,0.047,37886.14
0.127,0.031,37966.64
0.234,0.039,39271.54
0.34,0.047,42482.62
0.442,0.054,46327.89
0.484,0.052,48189.39
0.472,0.048,49809.97
0.437,0.043,51145.78
0.42,0.037,49889.27
0.403,0.032,48714.06
0.359,0.027,48220.1
0.272,0.022,47751.92
0.164,0.019,48023.81
0.069,0.015,48707.67
0.016,0.009,48679.74
0.0,0.003,47693.9
0.0,0.004,46034.13
0.0,0.011,46584.65
0.0,0.022,44403.88
0.0,0.034,41966.98
0.0,0.045,40937.01
0.0,0.054,39094.87
0.0,0.054,39388.27
0.002,0.051,40209.6
0.029,0.05,42380.93
0.074,0.042,47838.45
0.141,0.022,54050.0
0.226,0.015,58236.94
0.297,0.015,59845.39
0.352,0.013,61214.92
0.39,0.009,63161.07
0.39,0.014,62989.03
0.316,0.018,62699.75
0.238,0.027,61587.53
0.183,0.039,59895.4
0.122,0.056,58861.22
0.07,0.071,58368.95
0.031,0.055,57589.45
0.007,0.048,57761.85
0.0,0.056,55385.5
0.0,0.072,52853.14
0.0,0.088,51101.24
0.0,0.094,47354.81
0.0,0.093,43819.46
0.0,0.09,41953.02
0.0,0.083,40897.83
0.0,0.08,40853.9
0.001,0.084,41269.86
0.039,0.095,43280.67
0.122,0.088,48524.98
0.258,0.07,53949.52
0.402,0.077,58067.12
0.534,0.093,59701.5
0.602,0.141,61250.66
0.608,0.178,63055.41
0.574,0.168,63207.13
0.493,0.158,63155.46
0.387,0.19,61449.85
0.354,0.19,61097.43
0.27,0.155,60066.09
0.174,0.126,59425.92
0.096,0.134,59138.37
0.034,0.196,58146.46
0.0,0.231,56527.97
0.0,0.219,54141.92
0.0,0.192,52513.74
0.0,0.188,48794.9
0.0,0.176,46060.47
0.0,0.157,43984.77
0.0,0.153,43033.42
0.0,0.134,43026.83
0.004,0.119,43800.89
0.047,0.085,45954.59
0.12,0.075,50832.11
0.246,0.091,55940.75
0.398,0.117,59781.93
0.502,0.137,61157.6
0.514,0.138,62686.79
0.408,0.133,64410.65
0.414,0.125,64713.71
0.426,0.115,65101.78
0.353,0.103,65212.12
0.312,0.091,64460.8
0.28,0.08,63220.41
0.206,0.063,62240.53
0.105,0.042,61021.24
0.036,0.029,60978.26
0.0,0.023,59351.42
0.0,0.019,56245.89
0.0,0.013,54302.66
0.0,0.009,50826.79
0.0,0.006,47079.88
0.0,0.005,44933.93
0.0,0.006,43423.06
0.0,0.007,43368.82
0.001,0.01,43295.61
0.029,0.015,45052.89
0.081,0.02,50047.58
0.157,0.028,55483.83
0.234,0.032,59345.7
0.287,0.041,61439.02
0.335,0.053,62555.02
0.468,0.067,63777.54
0.483,0.082,65284.49
0.498,0.1,64989.07
0.455,0.124,63643.92
0.381,0.158,62874.3
0.286,0.188,61964.09
0.182,0.204,61412.49
0.088,0.182,61582.5
0.026,0.185,61085.55
0.0,0.224,59468.85
0.0,0.192,55797.9
0.0,0.137,54074.33
0.0,0.1,50655.9
0.0,0.11,47729.05
0.0,0.112,45619.54
0.0,0.094,44149.94
0.0,0.102,44085.81
0.0,0.107,44596.41
0.016,0.092,46128.01
0.051,0.08,50546.81
0.105,0.102,55444.17
0.263,0.117,59508.49
0.458,0.126,61679.39
0.612,0.135,63122.6
0.641,0.144,64404.0
0.636,0.157,64986.64
0.663,0.174,63827.12
0.66,0.188,61954.77
0.575,0.195,60008.56
0.435,0.2,59083.27
0.269,0.189,57762.76
0.113,0.16,57026.27
0.037,0.152,55719.89
0.0,0.134,53696.89
0.0,0.1,51186.75
0.0,0.078,49736.86
0.0,0.062,46298.61
0.0,0.047,43402.3
0.0,0.035,41653.69
0.0,0.026,40467.57
0.0,0.022,39958.17
0.001,0.022,39693.12
0.035,0.021,40730.88
0.106,0.017,41888.91
0.201,0.005,43868.57
0.293,0.008,48674.62
0.394,0.02,51929.73
0.552,0.029,53968.26
0.616,0.034,54951.44
0.656,0.034,54913.77
0.684,0.034,53336.29
0.638,0.033,50980.65
0.548,0.03,49985.71
0.411,0.03,49586.01
0.246,0.029,49736.59
0.109,0.027,50797.7
0.035,0.025,49386.41
0.0,0.022,47854.96
0.0,0.021,44869.51
0.0,0.024,45016.51
0.0,0.025,43019.29
0.0,0.026,40425.92
0.0,0.025,38388.89
0.0,0.024,36796.82
0.0,0.025,35912.64
0.001,0.03,35703.93
0.037,0.04,35983.86
0.106,0.041,36571.42
0.22,0.024,37289.52
0.35,0.023,40321.58
0.53,0.031,43984.48
0.634,0.04,46029.06
0.738,0.052,48076.97
0.762,0.063,48639.46
0.724,0.068,47651.82
0.646,0.069,46210.3
0.523,0.071,45555.67
0.367,0.071,45379.29
0.223,0.063,45801.72
0.105,0.052,47108.77
0.033,0.041,46582.44
0.0,0.03,45339.92
0.0,0.022,44346.86
0.0,0.013,45272.16
0.0,0.009,42835.56
0.0,0.01,40259.6
0.0,0.012,39250.14
0.0,0.015,38416.95
0.0,0.02,37918.19
0.002,0.027,38885.16
0.044,0.039,40929.9
0.123,0.051,46741.02
0.278,0.05,52624.53
0.432,0.057,56992.81
0.542,0.073,59248.69
0.59,0.09,60359.38
0.556,0.101,62167.01
0.495,0.107,62771.59
0.433,0.107,62774.21
0.387,0.1,61585.39
0.37,0.085,60303.62
0.256,0.072,58868.91
0.121,0.059,58115.5
0.045,0.045,57747.7
0.008,0.024,57276.15
0.0,0.01,55652.79
0.0,0.006,53284.18
0.0,0.007,51278.95
0.0,0.011,47780.71
0.0,0.016,44918.03
0.0,0.023,42857.3
0.0,0.031,41997.65
0.0,0.041,41612.8
0.001,0.047,42132.26
0.031,0.052,43732.53
0.097,0.05,48619.88
0.228,0.046,54434.64
0.39,0.046,59100.52
0.536,0.052,60751.75
0.646,0.067,62319.58
0.699,0.084,64280.25
0.7,0.092,65049.29
0.702,0.082,64901.17
0.622,0.069,63205.85
0.548,0.059,62157.43
0.42,0.049,60134.17
0.257,0.036,59190.56
0.103,0.025,58626.01
0.031,0.015,58043.67
0.0,0.014,56567.35
0.0,0.026,55101.17
0.0,0.038,54189.51
0.0,0.043,51102.6
0.0,0.043,49126.58
0.0,0.045,46882.42
0.0,0.049,45529.91
0.0,0.054,45094.29
0.0,0.064,45440.3
0.016,0.079,46829.1
0.067,0.075,51466.0
0.199,0.05,57192.44
0.313,0.058,61327.46
0.344,0.071,62874.53
0.429,0.09,64536.2
0.557,0.101,65732.61
0.655,0.094,66878.9
0.633,0.077,67045.75
0.314,0.062,65391.86
0.125,0.052,64667.23
0.127,0.057,62694.48
0.137,0.113,61554.64
0.063,0.223,61047.87
0.016,0.303,60589.98
0.0,0.149,58104.54
0.0,0.108,55595.15
0.0,0.127,55313.71
0.0,0.107,52211.07
0.0,0.118,49082.96
0.0,0.146,46773.7
0.0,0.121,45593.77
0.0,0.093,45098.99
0.001,0.08,45270.08
0.036,0.056,47196.54
0.112,0.043,51228.66
0.268,0.071,55956.9
0.437,0.114,60532.47
0.588,0.126,61846.5
0.683,0.135,63596.11
0.743,0.131,64501.11
0.762,0.133,65216.64
0.734,0.14,64899.68
0.667,0.123,63042.21
0.557,0.094,62109.09
0.415,0.067,60962.51
0.232,0.045,59126.54
0.071,0.026,59113.21
0.021,0.011,57891.86
0.0,0.004,56278.17
0.0,0.009,53509.36
0.0,0.017,52323.17
0.0,0.022,49205.71
0.0,0.021,45736.38
0.0,0.021,44037.78
0.0,0.021,43140.13
0.0,0.016,43063.57
0.001,0.013,43011.6
0.044,0.016,44969.03
0.125,0.015,49155.81
0.11,0.01,54303.9
0.122,0.014,58469.59
0.179,0.02,60526.4
0.219,0.024,61853.32
0.211,0.028,62588.05
0.189,0.027,62549.59
0.196,0.025,61515.07
0.226,0.021,59856.27
0.263,0.017,58776.59
0.261,0.017,57946.97
0.201,0.017,56868.61
0.098,0.016,56436.62
0.03,0.019,55650.76
0.0,0.025,53513.13
0.0,0.031,51023.25
0.0,0.036,49436.31
0.0,0.041,46357.89
0.0,0.042,43096.47
0.0,0.043,41474.69
0.0,0.046,39860.25
0.0,0.054,38992.87
0.001,0.067,38754.77
0.031,0.083,38664.4
0.108,0.067,39582.24
0.279,0.043,42082.82
0.445,0.051,44830.18
0.58,0.051,47784.76
0.675,0.051,50062.35
0.728,0.054,51664.83
0.739,0.06,52509.63
0.713,0.064,52278.36
0.647,0.067,51117.08
0.542,0.068,50318.22
0.405,0.068,48844.75
0.246,0.063,49231.99
0.094,0.063,49381.09
0.025,0.079,48724.38
0.0,0.093,47206.51
0.0,0.099,45225.09
0.0,0.099,45041.75
0.0,0.092,42509.15
0.0,0.079,39809.92
0.0,0.064,37593.44
0.0,0.052,36028.39
0.0,0.042,35820.36
0.0,0.037,35457.34
0.033,0.04,35678.81
0.105,0.04,36207.33
0.258,0.026,37943.12
0.429,0.031,41160.27
0.568,0.046,44269.08
0.659,0.053,46922.08
0.71,0.055,48693.79
0.716,0.054,48799.06
0.694,0.049,48108.98
0.633,0.04,46604.64
0.536,0.03,45962.27
0.399,0.02,45639.07
0.24,0.016,45764.02
0.092,0.013,46683.91
0.025,0.007,46411.19
0.0,0.003,45856.52
0.0,0.007,44821.39
0.0,0.014,45860.91
0.0,0.024,44013.92
0.0,0.029,41562.21
0.0,0.031,40339.89
0.0,0.031,40428.5
0.0,0.029,39856.87
0.0,0.028,40923.89
0.021,0.031,43525.31
0.064,0.031,48301.59
0.129,0.017,54524.33
0.223,0.019,58812.6
0.297,0.024,61284.62
0.34,0.034,63537.99
0.352,0.049,65002.05
0.335,0.058,67448.88
0.304,0.063,66365.55
0.265,0.069,65505.4
0.21,0.07,64553.97
0.149,0.06,63404.64
0.091,0.048,63008.21
0.043,0.053,62372.33
0.01,0.077,62360.85
0.0,0.088,58410.56
0.0,0.085,55372.52
0.0,0.08,53776.19
0.0,0.069,49439.45
0.0,0.057,46230.94
0.0,0.049,44845.12
0.0,0.042,42873.75
0.0,0.038,43213.65
0.0,0.031,43770.26
0.032,0.031,46043.21
0.103,0.024,50391.11
0.241,0.01,55101.63
0.398,0.008,58846.48
0.536,0.009,61088.55
0.62,0.008,62312.4
0.663,0.006,64387.18
0.664,0.006,64843.98
0.644,0.014,63890.05
0.599,0.03,62839.23
0.516,0.031,61572.89
0.385,0.019,59902.87
0.236,0.012,58715.18
0.093,0.014,57598.24
0.024,0.022,56624.17
0.0,0.039,54233.73
0.0,0.064,52096.76
0.0,0.059,50597.65
0.0,0.055,47296.89
0.0,0.06,44756.44
0.0,0.07,42914.71
0.0,0.078,41402.55
0.0,0.074,41495.69
0.0,0.05,41778.55
0.03,0.021,44160.59
0.104,0.007,48633.71
0.274,0.004,53906.95
0.44,0.006,57275.12
0.576,0.012,58968.65
0.67,0.03,61925.91
0.725,0.05,63004.86
0.738,0.064,63016.9
0.695,0.047,62606.63
0.601,0.025,60182.03
0.49,0.015,59656.99
0.373,0.014,59007.05
0.229,0.02,58356.85
0.09,0.03,56903.46
0.023,0.046,56275.83
0.0,0.074,54589.4
0.0,0.091,52296.95
0.0,0.078,51005.17
0.0,0.051,47609.17
0.0,0.036,44772.08
0.0,0.024,42960.6
0.0,0.015,41845.04
0.0,0.012,42027.03
0.0,0.012,41937.69
0.032,0.012,43938.85
0.105,0.012,48316.28
0.265,0.015,53435.05
0.425,0.028,57287.46
0.555,0.051,59211.43
0.644,0.079,60835.81
0.693,0.119,62015.06
0.698,0.156,62902.92
0.659,0.173,63002.1
0.57,0.172,61264.66
0.419,0.169,60807.2
0.269,0.169,58915.66
0.178,0.188,57751.31
0.083,0.253,57114.11
0.019,0.301,56897.66
0.0,0.312,55310.9
0.0,0.312,53422.38
0.0,0.289,52627.44
0.0,0.264,49051.47
0.0,0.24,46206.05
0.0,0.217,44422.68
0.0,0.189,43068.76
0.0,0.167,42868.95
0.0,0.141,43044.32
0.022,0.113,44577.84
0.07,0.091,48877.12
0.136,0.067,54116.66
0.229,0.046,57609.97
0.375,0.031,59179.85
0.501,0.018,61017.16
0.616,0.013,62260.66
0.609,0.016,62787.91
0.514,0.021,62583.54
0.465,0.028,60181.76
0.362,0.036,58349.69
0.269,0.041,56810.13
0.175,0.042,56784.58
0.085,0.042,56599.16
0.02,0.042,55255.95
0.0,0.039,52849.56
0.0,0.031,50798.65
0.0,0.024,49449.0
0.0,0.018,46180.39
0.0,0.012,42795.76
0.0,0.008,40853.06
0.0,0.008,39185.96
0.0,0.011,38461.01
0.0,0.015,37879.86
0.027,0.022,38447.08
0.098,0.018,38899.5
0.236,0.017,40713.1
0.4,0.023,44409.27
0.55,0.029,47111.52
0.653,0.034,49218.96
0.71,0.04,50916.69
0.729,0.045,51296.41
0.709,0.045,50257.97
0.646,0.043,48337.05
0.542,0.038,47880.51
0.399,0.037,46992.43
0.236,0.036,47024.98
0.087,0.036,47433.3
0.02,0.035,47146.55
0.0,0.035,45652.07
0.0,0.04,44113.86
0.0,0.046,43043.29
0.0,0.059,40676.35
0.0,0.075,37930.34
0.0,0.084,36894.52
0.0,0.082,35671.24
0.0,0.079,35172.81
0.0,0.074,35038.05
0.009,0.055,35579.95
0.078,0.039,35661.07
0.232,0.034,37225.2
0.417,0.031,40020.54
0.563,0.034,43151.9
0.621,0.042,45536.35
0.664,0.046,47298.21
0.662,0.034,48582.4
0.616,0.022,47372.56
0.526,0.015,45934.96
0.37,0.013,45748.46
0.243,0.012,44815.81
0.117,0.009,44877.78
0.05,0.007,45585.98
0.008,0.006,46202.15
0.0,0.005,44954.84
0.0,0.004,44605.47
0.0,0.005,44912.98
0.0,0.006,42164.76
0.0,0.009,39884.76
0.0,0.012,38531.56
0.0,0.014,38020.96
0.0,0.014,38145.29
0.0,0.014,38733.43
0.028,0.014,41565.4
0.101,0.011,46806.09
0.259,0.007,52345.34
0.428,0.006,56417.15
0.567,0.014,58327.05
0.664,0.018,60173.03
0.72,0.02,61162.98
0.734,0.023,61707.86
0.696,0.025,61348.74
0.614,0.028,60134.76
0.489,0.037,59663.71
0.336,0.036,58361.06
0.166,0.036,57432.92
0.066,0.05,57013.56
0.011,0.077,56478.01
0.0,0.093,54712.67
0.0,0.093,52222.4
0.0,0.075,50297.49
0.0,0.074,47004.67
0.0,0.083,44026.3
0.0,0.066,42301.07
0.0,0.036,41007.56
0.0,0.072,40873.31
0.0,0.117,41250.27
0.027,0.078,43372.17
0.102,0.029,47818.46
0.235,0.004,53192.08
0.379,0.02,57236.86
0.487,0.032,59665.44
0.552,0.039,61412.01
0.556,0.047,62648.31
0.482,0.055,62705.62
0.365,0.06,62229.93
0.267,0.067,60904.98
0.192,0.082,60134.08
0.17,0.1,59002.56
0.101,0.093,57356.47
0.045,0.056,56752.32
0.007,0.045,55652.18
0.0,0.061,53861.01
0.0,0.088,52038.96
0.0,0.113,50611.63
0.0,0.125,46722.32
0.0,0.129,43701.8
0.0,0.132,42081.02
0.0,0.133,40693.71
0.0,0.133,40513.28
0.0,0.123,41268.12
0.026,0.107,44015.33
0.098,0.071,48442.51
0.262,0.073,54164.74
0.431,0.098,57911.93
0.566,0.144,59736.59
0.643,0.197,62328.69
0.69,0.238,63906.91
0.7,0.248,64364.21
0.666,0.237,64105.02
0.59,0.2,62409.39
0.454,0.162,61472.57
0.319,0.119,59615.16
0.174,0.078,58489.11
0.074,0.048,57692.94
0.015,0.035,56706.31
0.0,0.028,55069.5
0.0,0.025,52949.36
0.0,0.025,51001.3
0.0,0.024,47432.14
0.0,0.024,44288.81
0.0,0.022,42731.28
0.0,0.02,41353.94
0.0,0.019,40931.26
0.0,0.017,41411.29
0.024,0.017,43728.9
0.085,0.013,48226.38
0.153,0.005,53562.42
0.275,0.008,57896.56
0.383,0.012,60074.01
0.493,0.014,61164.79
0.529,0.016,62893.39
0.606,0.017,63518.12
0.654,0.018,63541.4
0.615,0.017,62385.34
0.508,0.015,61811.52
0.346,0.013,60499.37
0.166,0.011,59629.59
0.07,0.008,58948.62
0.012,0.008,58311.83
0.0,0.017,57073.06
0.0,0.041,54814.79
0.0,0.063,52667.0
0.0,0.077,48433.33
0.0,0.08,44804.55
0.0,0.068,43057.89
0.0,0.05,42105.52
0.0,0.04,42254.88
0.0,0.036,41949.01
0.006,0.067,43861.57
0.044,0.091,48721.01
0.144,0.026,54054.84
0.271,0.011,58319.63
0.334,0.024,59657.46
0.388,0.033,61594.67
0.408,0.047,62543.46
0.421,0.064,61979.97
0.423,0.09,60969.86
0.402,0.122,60157.81
0.367,0.149,59660.87
0.266,0.148,59238.09
0.161,0.119,59360.28
0.069,0.088,58688.73
0.01,0.067,56780.34
0.0,0.059,53715.7
0.0,0.053,50953.55
0.0,0.052,49182.87
0.0,0.047,46628.37
0.0,0.036,43965.18
0.0,0.026,42050.4
0.0,0.022,40633.7
0.0,0.027,39958.32
0.0,0.044,39885.32
0.02,0.061,40206.93
0.089,0.077,40692.94
0.197,0.072,42352.79
0.298,0.079,45612.38
0.417,0.073,48544.89
0.464,0.068,51551.67
0.504,0.075,52760.28
0.54,0.091,52545.67
0.558,0.104,51396.23
0.414,0.106,50223.53
0.214,0.1,49453.14
0.135,0.093,48717.51
0.103,0.08,48327.41
0.061,0.084,47967.15
0.007,0.095,47056.53
0.0,0.083,45495.28
0.0,0.071,44268.56
0.0,0.07,43702.43
0.0,0.074,41370.67
0.0,0.077,38637.56
0.0,0.076,36881.83
0.0,0.082,35996.94
0.0,0.08,35167.87
0.0,0.064,35177.82
0.013,0.046,35189.97
0.062,0.036,34855.94
0.137,0.029,36357.98
0.244,0.031,39344.31
0.387,0.043,42333.23
0.547,0.072,44580.09
0.668,0.113,46149.22
0.711,0.145,47187.1
0.682,0.118,46004.68
0.568,0.137,44628.76
0.407,0.141,44118.17
0.304,0.131,44018.44
0.159,0.121,43796.98
0.059,0.092,44645.88
0.008,0.096,44676.26
0.0,0.105,44887.47
0.0,0.114,44788.59
0.0,0.117,44430.53
0.0,0.114,42287.24
0.0,0.106,39940.29
0.0,0.095,38659.33
0.0,0.082,37794.59
0.0,0.07,37454.68
0.0,0.061,37871.71
0.02,0.051,40028.25
0.092,0.033,45436.1
0.225,0.026,51002.46
0.378,0.022,55530.5
0.511,0.02,57512.4
0.598,0.025,58685.44
0.652,0.035,59720.09
0.64,0.042,60512.58
0.571,0.042,60249.96
0.494,0.034,58354.94
0.416,0.03,57335.6
0.3,0.02,56449.02
0.185,0.012,55775.51
0.071,0.008,55467.2
0.01,0.002,55505.15
0.0,0.011,54312.26
0.0,0.026,52650.33
0.0,0.034,50193.79
0.0,0.036,46404.04
0.0,0.034,43764.61
0.0,0.034,42425.44
0.0,0.043,40727.82
0.0,0.057,40674.52
0.0,0.07,40914.01
0.022,0.086,42806.05
0.093,0.102,47573.47
0.129,0.073,52951.77
0.188,0.053,56916.88
0.365,0.06,58275.53
0.512,0.066,59544.83
0.498,0.074,60924.35
0.453,0.085,61401.53
0.384,0.092,61148.33
0.404,0.081,59797.49
0.179,0.067,58791.13
0.099,0.058,57289.31
0.036,0.047,55921.75
0.016,0.026,55895.05
0.004,0.022,55997.72
0.0,0.05,54434.38
0.0,0.08,53019.09
0.0,0.13,50673.15
0.0,0.19,46870.74
0.0,0.203,43838.58
0.0,0.177,42203.88
0.0,0.148,40878.87
0.0,0.118,41020.43
0.0,0.093,41456.42
0.017,0.067,43443.55
0.084,0.06,47923.97
0.213,0.085,52999.1
0.357,0.09,56979.67
0.456,0.077,58306.9
0.529,0.071,59907.32
0.701,0.081,61366.36
0.696,0.099,61469.7
0.669,0.11,61499.47
0.623,0.118,59756.38
0.522,0.127,58950.27
0.39,0.128,57778.95
0.219,0.111,56787.11
0.071,0.081,56587.19
0.008,0.066,55965.01
0.0,0.06,54312.79
0.0,0.056,52988.6
0.0,0.044,50768.93
0.0,0.031,47186.73
0.0,0.02,44330.6
0.0,0.01,42461.67
0.0,0.014,41221.43
0.0,0.025,41435.47
0.0,0.035,41365.13
0.018,0.041,43250.11
0.091,0.037,47857.28
0.251,0.032,52925.74
0.309,0.023,56677.15
0.383,0.022,58793.43
0.529,0.028,60432.34
0.438,0.033,61358.19
0.391,0.037,61461.1
0.389,0.06,62094.41
0.635,0.066,60420.31
0.502,0.054,59555.7
0.131,0.022,58276.11
0.088,0.024,56598.62
0.051,0.059,56147.12
0.008,0.116,55334.38
0.0,0.122,53944.29
0.0,0.119,52691.13
0.0,0.115,50487.56
0.0,0.091,46410.6
0.0,0.073,44182.08
0.0,0.061,42127.91
0.0,0.039,41052.65
0.0,0.024,40312.48
0.0,0.023,40582.57
0.015,0.03,42622.47
0.086,0.034,46807.31
0.261,0.034,51933.31
0.44,0.034,55945.66
0.585,0.043,57746.49
0.682,0.047,59312.25
0.734,0.05,60439.13
0.743,0.067,61349.06
0.699,0.075,60122.55
0.622,0.064,58671.71
0.493,0.047,57396.37
0.322,0.056,56482.07
0.131,0.048,55838.2
0.046,0.042,54837.92
0.003,0.045,53800.69
0.0,0.052,52525.23
0.0,0.099,51295.18
0.0,0.116,48847.37
