,load_profile_normalized
1952,0.1336680263570756
1953,0.12362723564480703
1954,0.14119861939127706
1955,0.09130844053969249
1956,0.10433009099466582
1957,0.11970505177282711
1958,0.13053027925949168
1959,0.14182616881079382
1960,0.0916222152494509
1961,0.11170379667398805
1962,0.12613743332287417
1963,0.14088484468151868
1964,0.12770630687166612
1965,0.13162849074364608
1966,0.11248823344838406
1967,0.10793850015688734
1968,0.11641041732036397
1969,0.08456228427988703
1970,0.10354565422026983
1971,0.07907122685911516
1972,0.07844367743959836
1973,0.08424850957012864
1974,0.08770003137747097
1975,0.08079698776278631
1976,0.08409162221524945
1977,0.08879824286162533
1978,0.08330718544085347
1979,0.07844367743959836
1980,0.08346407279573266
1981,0.10229055538123627
1982,0.1473172262315657
1983,0.1007216818324443
1984,0.08064010040790712
1985,0.09099466582993411
1986,0.08550360840916221
1987,0.12409789770944461
1988,0.1284907436460621
1989,0.1440225917791026
1990,0.10558518983369938
1991,0.09428930028239722
1992,0.08707248195795418
1993,0.0914653278945717
1994,0.08660181989331661
1995,0.0862880451835582
1996,0.08362096015061185
1997,0.08738625666771259
1998,0.10903671164104173
1999,0.20081581424537182
2000,0.4620332601192344
2001,0.6462190147474113
2002,0.7965171007216817
2003,0.7329777219956072
2004,0.5969563853153436
2005,0.6940696579855661
2006,0.44336366488860995
2007,0.29855663633511137
2008,0.2285848760589896
2009,0.22387825541261372
2010,0.2003451521807342
2011,0.19767806714778788
2012,0.1672419203012237
2013,0.13602133668026356
2014,0.11342955757765925
2015,0.10370254157514902
2016,0.1151553184813304
2017,0.09272042673360527
2018,0.09742704737998115
2019,0.09334797615312206
2020,0.0913084405396925
2021,0.09821148415437714
2022,0.18120489488547223
2023,0.2194854094759963
2024,0.5709130844053969
2025,0.6451208032632569
2026,0.6338249137119547
2027,0.6780671477878883
2028,0.6000941324129276
2029,0.7124254785064323
2030,0.6928145591465328
2031,0.5963288358958269
2032,0.29353624097897707
2033,0.28757452149356755
2034,0.27157201129588954
2035,0.23250705993096954
2036,0.20756197050517725
2037,0.19861939127706305
2038,0.19171634766237838
2039,0.20207091308440542
2040,0.3352682773768434
2041,0.20614998431126452
2042,0.0909946658299341
2043,0.10652651396297458
2044,0.08377784750549107
2045,0.09507373705679321
2046,0.17085032946344522
2047,0.21791653592720428
2048,0.4292438029494823
2049,0.6261374333228742
2050,0.6355506746156259
2051,0.6917163476623784
2052,0.6989331659868214
2053,0.6783809224976467
2054,0.5927204267336053
2055,0.40555381236272353
2056,0.24019454032005016
2057,0.23187951051145278
2058,0.16645748352682768
2059,0.12409789770944461
2060,0.13555067461562598
2061,0.1430812676498274
2062,0.09852525886413553
2063,0.12221524945089425
2064,0.07907122685911516
2065,0.08079698776278632
2066,0.08346407279573265
2067,0.08001255098839033
2068,0.08738625666771259
2069,0.09224976466896767
2070,0.16708503294634452
2071,0.22058362096015058
2072,0.49435205522434883
2073,0.825384374019454
2074,0.8487605898964543
2075,0.8511139002196424
2076,0.70897395669909
2077,0.7243489174772513
2078,0.546281769689363
2079,0.38045183558205214
2080,0.22921242547850643
2081,0.18700972701600255
2082,0.2176027612174459
2083,0.22983997489802319
2084,0.2223093818638217
2085,0.20897395669909002
2086,0.18183244430498902
2087,0.160338876686539
2088,0.15500470662064636
2089,0.1581424537182303
2090,0.16379039849388138
2091,0.1813617822403514
2092,0.23846877941637903
2093,0.3512707875745214
2094,0.22921242547850643
2095,0.21211170379667396
2096,0.48431126451208034
2097,0.5745214935676185
2098,0.7765924066520238
2099,0.6677125823658613
2100,0.6289614057106997
2101,0.5743646062127392
2102,0.39472858487605894
2103,0.24176341386884215
2104,0.22168183244430498
2105,0.1733605271415124
2106,0.10291810480075307
2107,0.15578914339504235
2108,0.17430185127078754
2109,0.11358644493253844
2110,0.10072168183244432
2111,0.08518983369940382
2112,0.0815814245371823
2113,0.08236586131157828
2114,0.1007216818324443
2115,0.08409162221524945
2116,0.08377784750549105
2117,0.0862880451835582
2118,0.08801380608722936
2119,0.0895826796360213
2120,0.10919359899592092
2121,0.12864763100094131
2122,0.10684028867273297
2123,0.11123313460935048
2124,0.0960150611860684
2125,0.08989645434577972
2126,0.08456228427988703
2127,0.08001255098839034
2128,0.07969877627863194
2129,0.07844367743959836
2130,0.08330718544085347
2131,0.1057420771885786
2132,0.12111703796673988
2133,0.11217445873862565
2134,0.133981801066834
2135,0.08832758079698776
2136,0.09052400376529653
2137,0.08362096015061185
2138,0.0815814245371823
2139,0.10354565422026983
2140,0.0858173831189206
2141,0.08660181989331658
2142,0.0814245371823031
2143,0.0909946658299341
2144,0.08801380608722935
2145,0.1098211484154377
2146,0.08926890492626295
2147,0.08330718544085347
2148,0.08707248195795418
2149,0.09240665202384689
2150,0.0870724819579542
2151,0.08393473486037026
2152,0.08550360840916221
2153,0.08393473486037024
2154,0.12347034828992784
2155,0.1198619391277063
2156,0.1057420771885786
2157,0.1151553184813304
2158,0.1101349231251961
2159,0.08628804518355819
2160,0.08095387511766551
2161,0.08942579228114214
2162,0.08236586131157828
2163,0.08299341073109508
2164,0.08487605898964543
2165,0.10134923125196107
2166,0.2020709130844054
2167,0.46360213366802633
2168,0.5958581738311891
2169,0.7698462503922183
2170,0.8049890178851584
2171,0.680263570756197
2172,0.5911515531848132
2173,0.4717602761217446
2174,0.3749607781612802
2175,0.26953247568245997
2176,0.21697521179792906
2177,0.18873548791967368
2178,0.1733605271415124
2179,0.14433636648886097
2180,0.14653278945716974
2181,0.11892061499843112
2182,0.10495764041418262
2183,0.08817069344210855
2184,0.08440539692500784
2185,0.08377784750549105
2186,0.08864135550674615
2187,0.08377784750549105
2188,0.1051145277690618
2189,0.17037966739880764
2190,0.20614998431126452
2191,0.43912770630687176
2192,0.5305930342014433
2193,0.6490429871352369
2194,0.7921242547850643
2195,0.6918732350172575
2196,0.7278004392845936
2197,0.49952933793536236
2198,0.46124882334483835
2199,0.24694069657985565
2200,0.2260746783809225
2201,0.1989331659868215
2202,0.1440225917791026
2203,0.11044869783495449
2204,0.12315657358016942
2205,0.10699717602761216
2206,0.09978035770316912
2207,0.12048948854722308
2208,0.08440539692500784
2209,0.08534672105428305
2210,0.08440539692500784
2211,0.08895513021650454
2212,0.08926890492626294
2213,0.17226231565735803
2214,0.1959523062441167
2215,0.5442422340759334
2216,0.6211170379667399
2217,0.7563539378726075
2218,0.6794791339818009
2219,0.5407907122685911
2220,0.6011923438970818
2221,0.46689676812048947
2222,0.31487292124254784
2223,0.23486037025415746
2224,0.22889865076874802
2225,0.18857860056479445
2226,0.12645120803263257
2227,0.1499843112645121
2228,0.14276749294006902
2229,0.12315657358016942
2230,0.16661437088170694
2231,0.11139002196422969
2232,0.08738625666771259
2233,0.08409162221524945
2234,0.09789770944461876
2235,0.0963288358958268
2236,0.10621273925321618
2237,0.18622529024160653
2238,0.23078129902729838
2239,0.6055851898336994
2240,0.6080953875117666
2241,0.6437088170693442
2242,0.7290555381236272
2243,0.7113272670222779
2244,0.6790084719171634
2245,0.6033887668653907
2246,0.35487919673674295
2247,0.2094446187637276
2248,0.16049576404141827
2249,0.16253529965484778
2250,0.19516786946972073
2251,0.1476310009413241
2252,0.11625352996548476
2253,0.11735174144963915
2254,0.12096015061186069
2255,0.1281769689363037
2256,0.08770003137747097
2257,0.0856604957640414
2258,0.09460307499215562
2259,0.096485723250706
2260,0.09381863821775963
2261,0.18104800753059305
2262,0.22670222780043925
2263,0.5602447442736114
2264,0.565422026984625
2265,0.6080953875117666
2266,0.5084719171634766
2267,0.44759962347034826
2268,0.4220269846250392
2269,0.3211484154377157
2270,0.279102604330091
2271,0.2268591151553185
2272,0.14982742390963286
2273,0.14559146532789463
2274,0.11358644493253844
2275,0.10856604957640413
2276,0.11264512080326325
2277,0.1098211484154377
2278,0.13445246313147158
2279,0.1488860997803577
2280,0.08597427047379981
2281,0.08440539692500784
2282,0.08267963602133668
2283,0.08095387511766551
2284,0.08330718544085347
2285,0.0913084405396925
2286,0.08770003137747097
2287,0.11327267022278005
2288,0.10793850015688733
2289,0.1895199246940697
2290,0.211327267022278
2291,0.1576717916535927
2292,0.17288986507687473
2293,0.15484781926576718
2294,0.15437715720112954
2295,0.15516159397552556
2296,0.21619077502353312
2297,0.18936303733919038
2298,0.29981173517414494
2299,0.39598368371509257
2300,0.22246626921870097
2301,0.10840916222152494
2302,0.12347034828992783
2303,0.08911201757138375
2304,0.09585817383118919
2305,0.09397552557263884
2306,0.08895513021650454
2307,0.08785691873235016
2308,0.0864449325384374
2309,0.09036711641041731
2310,0.09523062441167242
2311,0.0909946658299341
2312,0.08126764982742389
2313,0.076561029181048
2314,0.08707248195795418
2315,0.24662692187009724
2316,0.23501725760903672
2317,0.24270473799811734
2318,0.2659240665202385
2319,0.3674301851270787
2320,0.505647944775651
2321,0.4294006903043614
2322,0.410731095073737
2323,0.42783181675556947
2324,0.3084405396925008
2325,0.2011295889551302
2326,0.13178537809852522
2327,0.10385942893002822
2328,0.15249450894257924
2329,0.09475996234703483
2330,0.08958267963602133
2331,0.08942579228114214
2332,0.09052400376529653
2333,0.12158770003137745
2334,0.30828365233762156
2335,0.565422026984625
2336,0.7637276435519295
2337,0.7529024160652651
2338,0.7356448070285536
2339,0.5829934107310952
2340,0.6733605271415124
2341,0.49952933793536236
2342,0.3933165986821462
2343,0.33244430498901784
2344,0.30718544085346716
2345,0.31565735801694383
2346,0.3125196109193598
2347,0.20379667398807658
2348,0.1681832444304989
2349,0.115625980545968
2350,0.10480075305930342
2351,0.11609664261060558
2352,0.08330718544085347
2353,0.08126764982742389
2354,0.08973956699090054
2355,0.10385942893002824
2356,0.09397552557263884
2357,0.2579228114213994
2358,0.28569187323501727
2359,0.547850643238155
2360,0.574992155632256
2361,0.5928773140884844
2362,0.7889865076874804
2363,0.6573580169438343
2364,0.6399435205522434
2365,0.4648572325070599
2366,0.40225917791026033
2367,0.3012237213680577
2368,0.26843426419830557
2369,0.28129902729839973
2370,0.2660809538751177
2371,0.22732977721995606
2372,0.35613429557577664
2373,0.14825855036084093
2374,0.10825227486664575
2375,0.14951364919987448
2376,0.08989645434577971
2377,0.08973956699090054
2378,0.09177910260433007
2379,0.09381863821775964
2380,0.09570128647631002
2381,0.17414496391590836
2382,0.21336680263570756
2383,0.42265453404455605
2384,0.5668340131785377
2385,0.6840288672732976
2386,0.606997176027612
2387,0.6358644493253843
2388,0.6283338562911829
2389,0.5014119861939128
2390,0.31785378098525263
2391,0.2442736115469093
2392,0.24882334483840599
2393,0.2085032946344525
2394,0.1181361782240351
2395,0.1879510511452777
2396,0.13021650454973327
2397,0.12158770003137745
2398,0.11248823344838406
2399,0.12127392532161907
2400,0.09224976466896767
2401,0.0911515531848133
2402,0.11139002196422967
2403,0.08911201757138373
2404,0.10213366802635708
2405,0.1881079385001569
2406,0.21430812676498273
2407,0.480075305930342
2408,0.5553812362723565
2409,0.6043300909946658
2410,0.860527141512394
2411,0.6990900533417007
2412,0.6816755569501097
2413,0.5138060872293693
2414,0.33213053027925954
2415,0.2205836209601506
2416,0.21258236586131157
2417,0.21728898650768746
2418,0.19124568559774083
2419,0.14653278945716974
2420,0.10684028867273297
2421,0.10731095073737058
2422,0.13194226545340446
2423,0.0862880451835582
2424,0.0856604957640414
2425,0.08691559460307499
2426,0.0859742704737998
2427,0.0856604957640414
2428,0.09836837150925634
2429,0.18920614998431123
2430,0.24129275180420462
2431,0.5655789143395042
2432,0.5715406338249137
2433,0.6385315343583308
2434,0.6402572952620019
2435,0.5856604957640413
2436,0.5538123627235645
2437,0.41904612488233445
2438,0.31957954188892373
2439,0.24772513335425164
2440,0.1476310009413241
2441,0.22262315657358017
2442,0.12017571383746468
2443,0.11405710699717601
2444,0.12315657358016945
2445,0.12958895513021648
2446,0.11342955757765925
2447,0.10856604957640413
2448,0.11531220583620959
2449,0.11091935989959208
2450,0.10370254157514902
2451,0.10276121744587385
2452,0.10856604957640413
2453,0.11405710699717603
2454,0.12362723564480702
2455,0.17602761217445867
2456,0.21368057734546592
2457,0.3087543144022592
2458,0.28459366175086287
2459,0.27737684342641983
2460,0.25619705051772823
2461,0.20662064637590208
2462,0.1849701914025729
2463,0.18010668340131783
2464,0.20740508315029807
2465,0.20614998431126452
2466,0.16394728584876053
2467,0.15877000313774708
2468,0.14025729526200187
2469,0.1284907436460621
2470,0.11688107938500154
2471,0.09287731408848446
2472,0.09428930028239722
2473,0.08973956699090052
2474,0.09036711641041731
2475,0.11170379667398807
2476,0.09413241292751803
2477,0.09711327267022278
2478,0.10119234389708189
2479,0.1578286790084719
2480,0.12362723564480703
2481,0.0952306244116724
2482,0.0997803577031691
2483,0.15469093191088792
2484,0.1672419203012237
2485,0.18591151553184815
2486,0.17916535927204266
2487,0.1576717916535927
2488,0.1832444304989018
2489,0.19861939127706305
2490,0.16912456855977406
2491,0.17822403514276752
2492,0.10856604957640413
2493,0.10197678067147788
2494,0.13492312519610922
2495,0.07938500156887354
2496,0.08299341073109508
2497,0.0858173831189206
2498,0.0812676498274239
2499,0.07922811421399434
2500,0.08252274866645747
2501,0.09727016002510196
2502,0.17085032946344522
2503,0.24945089425792277
2504,0.3912770630687166
2505,0.4025729526200187
2506,0.3771572011295889
2507,0.31126451208032624
2508,0.34264198305616567
2509,0.28961405710699717
2510,0.22623156573580167
2511,0.21509256353937875
2512,0.20128647631000934
2513,0.2116410417320364
2514,0.14778788829620335
2515,0.1333542516473172
2516,0.13868842171320991
2517,0.10778161280200815
2518,0.09711327267022278
2519,0.0911515531848133
2520,0.08864135550674614
2521,0.08879824286162533
2522,0.0908377784750549
2523,0.08236586131157828
2524,0.09319108879824287
2525,0.1829306557891434
2526,0.16645748352682768
2527,0.19391277063068713
2528,0.36899905867587074
2529,0.35268277376843427
2530,0.34107310950737363
2531,0.38249137119548166
2532,0.34107310950737363
2533,0.2787888296203326
2534,0.20740508315029804
2535,0.17210542830247877
2536,0.1680263570756197
2537,0.18967681204894882
2538,0.16630059617194856
2539,0.11688107938500154
2540,0.11123313460935048
2541,0.11139002196422967
2542,0.14213994352055223
2543,0.09240665202384689
2544,0.09052400376529651
2545,0.09209287731408848
2546,0.08879824286162534
2547,0.08911201757138373
2548,0.09366175086288046
2549,0.17273297772199558
2550,0.17508628804518353
2551,0.3155004706620646
2552,0.382020709130844
2553,0.3777847505491057
2554,0.40084719171634764
2555,0.3683715092563539
2556,0.34546595544399117
2557,0.36460621273925314
2558,0.2875745214935676
2559,0.19469720740508317
2560,0.18183244430498902
2561,0.18857860056479445
2562,0.09601506118606838
2563,0.10997803577031691
2564,0.11531220583620959
2565,0.11672419203012238
2566,0.09930969563853151
2567,0.09460307499215563
2568,0.08879824286162534
2569,0.10809538751176653
2570,0.09005334170065894
2571,0.0913084405396925
2572,0.09428930028239722
2573,0.19501098211484152
2574,0.19014747411358643
2575,0.28663319736429244
2576,0.3244430498901789
2577,0.35880138060872296
2578,0.3577031691245685
2579,0.346877941637904
2580,0.24960778161280195
2581,0.2507059930969564
2582,0.24286162535299657
2583,0.1680263570756197
2584,0.08628804518355822
2585,0.07561970505177283
2586,0.0721681832444305
2587,0.08315029808597428
2588,0.0864449325384374
2589,0.11170379667398805
2590,0.08864135550674615
2591,0.07373705679322247
2592,0.07216818324443049
2593,0.07059930969563853
2594,0.07059930969563853
2595,0.06997176027612173
2596,0.08064010040790713
2597,0.1672419203012237
2598,0.1741449639159084
2599,0.17461562598054595
2600,0.16379039849388138
2601,0.1741449639159084
2602,0.17743959836837148
2603,0.1691245685597741
2604,0.17383118920614998
2605,0.16457483526827738
2606,0.15594603074992155
2607,0.13445246313147158
2608,0.076561029181048
2609,0.15406338249137116
2610,0.07358016943834328
2611,0.06934421085660496
2612,0.08032632569814872
2613,0.08283652337621587
2614,0.07718857860056479
2615,0.07467838092249764
2616,0.07373705679322247
2617,0.07028553498588012
2618,0.07044242234075934
2619,0.06903043614684656
2620,0.06793222466269218
2621,0.0768748038908064
2622,0.06761844995293378
2623,0.0767179165359272
2624,0.08754314402259177
2625,0.14088484468151868
2626,0.13868842171320991
2627,0.13445246313147158
2628,0.1299027298399749
2629,0.13570756197050515
2630,0.13460935048635084
2631,0.12833385629118294
2632,0.12770630687166615
2633,0.1295889551302165
2634,0.13115782867900844
2635,0.12802008158142453
2636,0.12017571383746468
2637,0.1584562284279887
2638,0.0960150611860684
2639,0.07640414182616881
2640,0.07860056479447756
2641,0.07138374647003451
2642,0.07075619705051771
2643,0.06934421085660496
2644,0.07044242234075934
2645,0.06981487292124254
2646,0.07483526827737684
2647,0.06934421085660497
2648,0.06604957640414182
2649,0.0720112958895513
2650,0.07640414182616881
2651,0.13680577345465955
2652,0.13445246313147158
2653,0.13759021022905552
2654,0.12660809538751178
2655,0.12833385629118294
2656,0.1281769689363037
2657,0.12880451835582052
2658,0.13445246313147158
2659,0.12378412299968623
2660,0.08754314402259177
2661,0.08377784750549105
2662,0.08581738311892062
2663,0.07561970505177283
2664,0.0768748038908064
2665,0.07483526827737684
2666,0.07091308440539691
2667,0.07373705679322247
2668,0.06840288672732976
2669,0.10181989331659869
2670,0.1672419203012237
2671,0.1754000627549419
2672,0.16645748352682768
2673,0.17743959836837148
2674,0.1597113272670223
2675,0.18653906495136494
2676,0.18826482585503607
2677,0.1802635707561971
2678,0.18889237527455285
2679,0.13523689990586754
2680,0.14574835268277378
2681,0.14668967681204895
2682,0.13084405396925008
2683,0.0815814245371823
2684,0.10025101976780672
2685,0.15986821462190148
2686,0.0862880451835582
2687,0.07405083150298085
2688,0.06950109821148415
2689,0.07765924066520237
2690,0.07075619705051771
2691,0.06934421085660496
2692,0.07295262001882648
2693,0.16457483526827738
2694,0.162692187009727
2695,0.17838092249764667
2696,0.16849701914025733
2697,0.20818951992469403
2698,0.21320991528082836
2699,0.21807342328208343
2700,0.17838092249764664
2701,0.18857860056479445
2702,0.27298399748980234
2703,0.1372764355192971
2704,0.1449639159083778
2705,0.1289614057106997
2706,0.09209287731408847
2707,0.06934421085660496
2708,0.09774082208973957
2709,0.10181989331659869
2710,0.09193598995920926
2711,0.07216818324443049
2712,0.07075619705051772
2713,0.06950109821148415
2714,0.07295262001882648
2715,0.06589268904926263
2716,0.07263884530906808
2717,0.16206463759021025
2718,0.160338876686539
2719,0.16849701914025733
2720,0.16661437088170694
2721,0.17492940069030435
2722,0.16943834326953247
2723,0.183401317853781
2724,0.17445873862566677
2725,0.1641041732036398
2726,0.1877941637903985
2727,0.1476310009413241
2728,0.13978663319736429
2729,0.14261060558518981
2730,0.1675556950109821
2731,0.15327894571697517
2732,0.12174458738625665
2733,0.1735174144963916
2734,0.08926890492626294
2735,0.07922811421399434
2736,0.07922811421399434
2737,0.07812990272983997
2738,0.07420771885786004
2739,0.07844367743959836
2740,0.08079698776278631
2741,0.17179165359272042
2742,0.16551615939755257
2743,0.17179165359272042
2744,0.17634138688421713
2745,0.17994979604643863
2746,0.1829306557891434
2747,0.2234075933479761
2748,0.18402886727329779
2749,0.18371509256353938
2750,0.1739880765610292
2751,0.15108252274866643
2752,0.09538751176655161
2753,0.07938500156887354
2754,0.08126764982742389
2755,0.07420771885786004
2756,0.08393473486037024
2757,0.09413241292751803
2758,0.10401631628490743
2759,0.07828679008471917
2760,0.06652023846877943
2761,0.06699090053341701
2762,0.06714778788829619
2763,0.06589268904926263
2764,0.07138374647003451
2765,0.16504549733291496
2766,0.15610291810480073
2767,0.1673988076561029
2768,0.17100721681832445
2769,0.17932224662692187
2770,0.19140257295262
2771,0.1830875431440226
2772,0.1764982742390963
2773,0.18967681204894882
2774,0.1827737684342642
2775,0.12660809538751178
2776,0.07122685911515532
2777,0.06965798556636336
2778,0.06432381550047066
2779,0.07405083150298085
2780,0.08660181989331658
2781,0.09366175086288046
2782,0.12237213680577345
2783,0.06855977408220898
2784,0.06604957640414182
2785,0.06604957640414182
2786,0.06604957640414182
2787,0.06448070285534985
2788,0.06761844995293378
2789,0.06495136491998744
2790,0.062284279887041105
2791,0.07389394414810167
2792,0.07295262001882648
2793,0.15202384687794163
2794,0.13084405396925008
2795,0.1336680263570756
2796,0.14166928145591465
2797,0.12739253216190774
2798,0.12990272983997492
2799,0.14543457797301532
2800,0.15092563539378726
2801,0.14151239410103542
2802,0.12723564480702854
2803,0.13884530906808912
2804,0.0913084405396925
2805,0.17414496391590836
2806,0.1048007530593034
2807,0.07765924066520238
2808,0.06950109821148416
2809,0.06761844995293378
2810,0.07091308440539693
2811,0.0668340131785378
2812,0.06699090053341701
2813,0.07734546595544398
2814,0.0673046752431754
2815,0.06510825227486665
2816,0.06416692814559147
2817,0.06777533730781299
2818,0.076561029181048
2819,0.15578914339504235
2820,0.16300596171948542
2821,0.15359272042673358
2822,0.1785378098525259
2823,0.16975211797929085
2824,0.17053655475368681
2825,0.15751490429871354
2826,0.1586131157828679
2827,0.15249450894257924
2828,0.1926576717916536
2829,0.12770630687166612
2830,0.10919359899592092
2831,0.08973956699090052
2832,0.09052400376529653
2833,0.08315029808597428
2834,0.08424850957012865
2835,0.08566049576404142
2836,0.08550360840916221
2837,0.12048948854722309
2838,0.19642296830875428
2839,0.39284593661750855
2840,0.5142767492940069
2841,0.6113900219642296
2842,0.6513962974584248
2843,0.5029808597427048
2844,0.5321619077502354
2845,0.35613429557577664
2846,0.24599937245058048
2847,0.22403514276749295
2848,0.21305302792594918
2849,0.17477251333542518
2850,0.1716347662378412
2851,0.11091935989959208
2852,0.14072795732663942
2853,0.13288358958267962
2854,0.12362723564480702
2855,0.08832758079698776
2856,0.08534672105428305
2857,0.08848446815186697
2858,0.0822089739566991
2859,0.086915594603075
2860,0.08895513021650454
2861,0.16567304675243175
2862,0.20363978663319737
2863,0.4766237841229996
2864,0.47223093818638223
2865,0.5412613743332287
2866,0.6175086288045183
2867,0.5272983997489802
2868,0.6175086288045183
2869,0.44257922811421396
2870,0.3197364292438029
2871,0.29165359272042674
2872,0.2618449952933793
2873,0.23846877941637903
2874,0.2221524945089426
2875,0.19108879824286162
2876,0.1725760903671164
2877,0.34468151866959523
2878,0.08456228427988703
2879,0.07593347976153123
2880,0.08173831189206149
2881,0.08267963602133668
2882,0.0858173831189206
2883,0.1054283024788202
2884,0.08675870724819579
2885,0.15939755255726384
2886,0.15924066520238472
2887,0.1579855663633511
2888,0.14621901474741134
2889,0.14512080326325694
2890,0.1578286790084719
2891,0.16284907436460622
2892,0.1523376215877
2893,0.15343583307185443
2894,0.1521807342328208
2895,0.14057106997176025
2896,0.13476623784123
2897,0.13602133668026356
2898,0.08393473486037024
2899,0.0909946658299341
2900,0.13147160338876684
2901,0.09930969563853152
2902,0.14794477565108255
2903,0.08346407279573266
2904,0.08377784750549105
2905,0.0820520866018199
2906,0.0856604957640414
2907,0.0820520866018199
2908,0.08879824286162534
2909,0.15563225604016315
2910,0.19720740508315027
2911,0.4592092877314089
2912,0.5638531534358331
2913,0.6506118606840289
2914,0.5913084405396924
2915,0.5453404455600878
2916,0.6452776906181361
2917,0.5050203953561342
2918,0.3669595230624412
2919,0.29055538123627234
2920,0.2452149356761845
2921,0.33432695324756817
2922,0.23093818638217758
2923,0.19971760276121742
2924,0.1877941637903985
2925,0.22685911515531842
2926,0.1862252902416065
2927,0.3457797301537496
2928,0.14747411358644488
2929,0.08550360840916221
2930,0.0856604957640414
2931,0.08973956699090052
2932,0.0916222152494509
2933,0.16834013178537807
2934,0.2006589268904926
2935,0.44807028553498585
2936,0.5673046752431753
2937,0.7204267336052713
2938,0.606055851898337
2939,0.4998431126451208
2940,0.4651710072168183
2941,0.32256040163162847
2942,0.25180420458111075
2943,0.2052086601819893
2944,0.1487292124254785
2945,0.12378412299968622
2946,0.16802635707561966
2947,0.10401631628490743
2948,0.11123313460935048
2949,0.10684028867273296
2950,0.09758393473486036
2951,0.08126764982742389
2952,0.07985566363351114
2953,0.096485723250706
2954,0.08864135550674615
2955,0.07969877627863194
2956,0.08801380608722935
2957,0.08550360840916221
2958,0.10229055538123626
2959,0.14182616881079382
2960,0.1328835895826796
2961,0.1973642924380295
2962,0.2158770003137747
2963,0.21556322560401628
2964,0.1870097270160025
2965,0.15547536868528394
2966,0.16394728584876053
2967,0.15139629745842484
2968,0.14967053655475365
2969,0.14919987449011604
2970,0.15406338249137116
2971,0.1449639159083778
2972,0.09836837150925634
2973,0.11719485409475995
2974,0.10401631628490743
2975,0.12284279887041104
2976,0.0822089739566991
2977,0.0855036084091622
2978,0.08393473486037026
2979,0.08173831189206149
2980,0.08299341073109508
2981,0.08456228427988705
2982,0.08299341073109506
2983,0.09491684970191401
2984,0.10181989331659869
2985,0.11688107938500154
2986,0.09256353937872608
2987,0.16645748352682774
2988,0.15939755255726384
2989,0.16080953875117665
2990,0.1802635707561971
2991,0.18245999372450578
2992,0.18889237527455285
2993,0.2072481957954189
2994,0.17743959836837148
2995,0.17383118920614998
2996,0.1102918104800753
2997,0.10652651396297458
2998,0.09962347034828992
2999,0.08534672105428302
3000,0.08738625666771259
3001,0.0820520866018199
3002,0.0822089739566991
3003,0.08001255098839033
3004,0.08048321305302791
3005,0.1002510197678067
3006,0.31895199246940686
3007,0.41402572952620015
3008,0.53514276749294
3009,0.5139629745842486
3010,0.6479447756510824
3011,0.5186695952306244
3012,0.5927204267336053
3013,0.4549733291496705
3014,0.2925949168497019
3015,0.24207718857860058
3016,0.21368057734546594
3017,0.1895199246940696
3018,0.1830875431440226
3019,0.13272670222780045
3020,0.12362723564480703
3021,0.1248823344838406
3022,0.15673046752431755
3023,0.09240665202384689
3024,0.08926890492626294
3025,0.08770003137747097
3026,0.08393473486037024
3027,0.08236586131157828
3028,0.10762472544712896
3029,0.15877000313774706
3030,0.1849701914025729
3031,0.41433950423595856
3032,0.5520866018198932
3033,0.7328208346407278
3034,0.6564166928145592
3035,0.5461248823344839
3036,0.5029808597427048
3037,0.36366488860997803
3038,0.2963602133668026
3039,0.21273925321619072
3040,0.2204267336052714
3041,0.2003451521807342
3042,0.15594603074992158
3043,0.1542202698462504
3044,0.14559146532789463
3045,0.10919359899592092
3046,0.11766551615939755
3047,0.09209287731408848
3048,0.08832758079698776
3049,0.09460307499215563
3050,0.09036711641041731
3051,0.09915280828365233
3052,0.09397552557263883
3053,0.17508628804518353
3054,0.19203012237213674
3055,0.4813304047693756
3056,0.4998431126451207
3057,0.5870724819579541
3058,0.6421399435205521
3059,0.4887041104486978
3060,0.5111390021964229
3061,0.4016316284907436
3062,0.3395042359585817
3063,0.20740508315029804
3064,0.20301223721368059
3065,0.21995607154063382
3066,0.18324443049890182
3067,0.13272670222780045
3068,0.11295889551302163
3069,0.09805459679949795
3070,0.12190147474113586
3071,0.10887982428616255
3072,0.09177910260433009
3073,0.08817069344210857
3074,0.09428930028239722
3075,0.08613115782867901
3076,0.09052400376529653
3077,0.16535927204267334
3078,0.18889237527455285
3079,0.5004706620646378
3080,0.4855663633511138
3081,0.6352368999058675
3082,0.5238468779416379
3083,0.5133354251647317
3084,0.510354565422027
3085,0.3975525572638845
3086,0.2924380294948227
3087,0.21603388766865386
3088,0.1534358330718544
3089,0.17116410417320363
3090,0.14967053655475365
3091,0.12456855977408221
3092,0.17634138688421713
3093,0.10652651396297456
3094,0.08534672105428305
3095,0.07530593034201442
3096,0.07844367743959836
3097,0.08487605898964543
3098,0.10385942893002824
3099,0.08738625666771259
3100,0.08691559460307499
3101,0.16661437088170694
3102,0.18936303733919044
3103,0.4502667085032946
3104,0.514433636648886
3105,0.6617508628804518
3106,0.5878569187323501
3107,0.46422968308754314
3108,0.45513021650454966
3109,0.3271101349231252
3110,0.2690618136178224
3111,0.21791653592720428
3112,0.1328835895826796
3113,0.1385315343583307
3114,0.1197050517728271
3115,0.08534672105428302
3116,0.11374333228741762
3117,0.1691245685597741
3118,0.13147160338876684
3119,0.0815814245371823
